player_id,name_last,name_first,link,link_title,name_full_commas,teams_list,first_year,last_year
heald101,Healey,Des,https://afltables.com/afl/stats/players/D/Des_Healey.html,Collingwood (1948-1955),"Healey, Des",['Collingwood (1948-1955)'],1948,1955
heala101,Healing,Alf,https://afltables.com/afl/stats/players/A/Alf_Healing.html,Melbourne (1897),"Healing, Alf",['Melbourne (1897)'],1897,1897
healc101,Healy,Charlie,https://afltables.com/afl/stats/players/C/Charlie_Healy.html,North Melbourne (1925-1930),"Healy, Charlie",['North Melbourne (1925-1930)'],1925,1930
heald002,Healy,Daniel,https://afltables.com/afl/stats/players/D/Daniel_Healy.html,St Kilda (1996-1999),"Healy, Daniel",['St Kilda (1996-1999)'],1996,1999
healg002,Healy,Gerard,https://afltables.com/afl/stats/players/G/Gerard_Healy.html,"Melbourne (1979-1985), Sydney (1986-1990)","Healy, Gerard","['Melbourne (1979-1985)', ' Sydney (1986-1990)']",1979,1990
healg003,Healy,Greg,https://afltables.com/afl/stats/players/G/Greg_Healy.html,Melbourne (1984-1993),"Healy, Greg",['Melbourne (1984-1993)'],1984,1993
healk101,Healy,Kevin,https://afltables.com/afl/stats/players/K/Kevin_Healy.html,Collingwood (1959),"Healy, Kevin",['Collingwood (1959)'],1959,1959
heall101,Healy,Leo,https://afltables.com/afl/stats/players/L/Leo_Healy.html,Geelong (1911-1920),"Healy, Leo",['Geelong (1911-1920)'],1911,1920
healt101,Healy,Terry,https://afltables.com/afl/stats/players/T/Terry_Healy.html,Essendon (1944-1945),"Healy, Terry",['Essendon (1944-1945)'],1944,1945
heant101,Heaney,Tom,https://afltables.com/afl/stats/players/T/Tom_Heaney.html,"Richmond (1908-1913), Fitzroy (1913-1921)","Heaney, Tom","['Richmond (1908-1913)', ' Fitzroy (1913-1921)']",1908,1921
heapb101,Heaphy,Bill,https://afltables.com/afl/stats/players/B/Bill_Heaphy.html,Essendon (1908-1909),"Heaphy, Bill",['Essendon (1908-1909)'],1908,1909
hearb102,Heard,Bob,https://afltables.com/afl/stats/players/B/Bob_Heard.html,"Collingwood (1970-1975), Richmond (1976-1979)","Heard, Bob","['Collingwood (1970-1975)', ' Richmond (1976-1979)']",1970,1979
hearh101,Heard,Harry,https://afltables.com/afl/stats/players/H/Harry_Heard.html,Geelong (1941),"Heard, Harry",['Geelong (1941)'],1941,1941
hears001,Heard,Shane,https://afltables.com/afl/stats/players/S/Shane_Heard.html,Essendon (1977-1991),"Heard, Shane",['Essendon (1977-1991)'],1977,1991
heara102,Hearn,Adrian,https://afltables.com/afl/stats/players/A/Adrian_Hearn.html,"Fitzroy (1943), Carlton (1945)","Hearn, Adrian","['Fitzroy (1943)', ' Carlton (1945)']",1943,1945
hearb101,Hearn,Bill,https://afltables.com/afl/stats/players/B/Bill_Hearn.html,Richmond (1935),"Hearn, Bill",['Richmond (1935)'],1935,1935
hearc101,Hearn,Clarrie,https://afltables.com/afl/stats/players/C/Clarrie_Hearn.html,Essendon (1929-1935),"Hearn, Clarrie",['Essendon (1929-1935)'],1929,1935
hearm101,Hearn,Maurie,https://afltables.com/afl/stats/players/M/Maurie_Hearn.html,"Sydney (1932-1934), Fitzroy (1934-1944)","Hearn, Maurie","['Sydney (1932-1934)', ' Fitzroy (1934-1944)']",1932,1944
hearr101,Hearn,Roy,https://afltables.com/afl/stats/players/R/Roy_Hearn.html,Fitzroy (1931),"Hearn, Roy",['Fitzroy (1931)'],1931,1931
heara101,Hearnden,Alf,https://afltables.com/afl/stats/players/A/Alf_Hearnden.html,Carlton (1899),"Hearnden, Alf",['Carlton (1899)'],1899,1899
heata101,Heath,Arthur,https://afltables.com/afl/stats/players/A/Arthur_Heath.html,Richmond (1913),"Heath, Arthur",['Richmond (1913)'],1913,1913
heatc001,Heath,Campbell,https://afltables.com/afl/stats/players/C/Campbell_Heath.html,"Sydney (2010), Port Adelaide (2013)","Heath, Campbell","['Sydney (2010)', ' Port Adelaide (2013)']",2010,2013
heatk101,Heath,Kevin,https://afltables.com/afl/stats/players/K/Kevin_Heath.html,"Hawthorn (1968-1975), Carlton (1976-1980)","Heath, Kevin","['Hawthorn (1968-1975)', ' Carlton (1976-1980)']",1968,1980
heatt101,Heath,Tony,https://afltables.com/afl/stats/players/T/Tony_Heath.html,Collingwood (1957),"Heath, Tony",['Collingwood (1957)'],1957,1957
heatt102,Heath,Trevor,https://afltables.com/afl/stats/players/T/Trevor_Heath.html,Essendon (1971),"Heath, Trevor",['Essendon (1971)'],1971,1971
heatv101,Heath,Victor,https://afltables.com/afl/stats/players/V/Victor_Heath.html,Richmond (1917),"Heath, Victor",['Richmond (1917)'],1917,1917
heatj101,Heathcote,John,https://afltables.com/afl/stats/players/J/John_Heathcote.html,Carlton (1958-1962),"Heathcote, John",['Carlton (1958-1962)'],1958,1962
heatk002,Heatherley,Kurt,https://afltables.com/afl/stats/players/K/Kurt_Heatherley.html,Hawthorn (2016-2017),"Heatherley, Kurt",['Hawthorn (2016-2017)'],2016,2017
heatb101,Heatley,Bill,https://afltables.com/afl/stats/players/B/Bill_Heatley.html,Collingwood (1908-1911),"Heatley, Bill",['Collingwood (1908-1911)'],1908,1911
heatb102,Heatley,Bob,https://afltables.com/afl/stats/players/B/Bob_Heatley.html,University (1914),"Heatley, Bob",['University (1914)'],1914,1914
heatj002,Heatley,Jason,https://afltables.com/afl/stats/players/J/Jason_Heatley.html,"West Coast (1995-1996), St Kilda (1997-2000)","Heatley, Jason","['West Coast (1995-1996)', ' St Kilda (1997-2000)']",1995,2000
heavb001,Heaver,Brent,https://afltables.com/afl/stats/players/B/Brent_Heaver.html,"Melbourne (1990-1991), Carlton (1992-1996), Port Adelaide (1997-1998)","Heaver, Brent","['Melbourne (1990-1991)', ' Carlton (1992-1996)', ' Port Adelaide (1997-1998)']",1990,1998
hebbc101,Hebbard,Col,https://afltables.com/afl/stats/players/C/Col_Hebbard.html,Essendon (1957-1961),"Hebbard, Col",['Essendon (1957-1961)'],1957,1961
heckt001,Hecker,Terry,https://afltables.com/afl/stats/players/T/Terry_Hecker.html,Collingwood (1989-1992),"Hecker, Terry",['Collingwood (1989-1992)'],1989,1992
heder101,Hede,Reg,https://afltables.com/afl/stats/players/R/Reg_Hede.html,Richmond (1914-1921),"Hede, Reg",['Richmond (1914-1921)'],1914,1921
hedga101,Hedge,Alf,https://afltables.com/afl/stats/players/A/Alf_Hedge.html,Sydney (1937-1938),"Hedge, Alf",['Sydney (1937-1938)'],1937,1938
hedlj101,Hedley,Jack,https://afltables.com/afl/stats/players/J/Jack_Hedley.html,North Melbourne (1948-1950),"Hedley, Jack",['North Melbourne (1948-1950)'],1948,1950
hedls101,Hedley,Steven,https://afltables.com/afl/stats/players/S/Steven_Hedley.html,Sydney (1983),"Hedley, Steven",['Sydney (1983)'],1983,1983
hedlt101,Hedley,Tom,https://afltables.com/afl/stats/players/T/Tom_Hedley.html,Essendon (1903-1904),"Hedley, Tom",['Essendon (1903-1904)'],1903,1904
hedtk101,Hedt,Ken,https://afltables.com/afl/stats/players/K/Ken_Hedt.html,Collingwood (1956),"Hedt, Ken",['Collingwood (1956)'],1956,1956
heenj102,Heenan,Jim,https://afltables.com/afl/stats/players/J/Jim_Heenan0.html,Essendon (1952-1957),"Heenan, Jim",['Essendon (1952-1957)'],1952,1957
heenj101,Heenan,Jim,https://afltables.com/afl/stats/players/J/Jim_Heenan1.html,North Melbourne (1930),"Heenan, Jim",['North Melbourne (1930)'],1930,1930
heeni001,Heeney,Isaac,https://afltables.com/afl/stats/players/I/Isaac_Heeney.html,Sydney (2015-2019),"Heeney, Isaac",['Sydney (2015-2019)'],2015,2019
heffc001,Heffernan,Chris,https://afltables.com/afl/stats/players/C/Chris_Heffernan.html,"Essendon (1997-2007), Melbourne (2003-2005)","Heffernan, Chris","['Essendon (1997-2007)', ' Melbourne (2003-2005)']",1997,2005
heffm002,Heffernan,Martin,https://afltables.com/afl/stats/players/M/Martin_Heffernan.html,"Geelong (1992), Brisbane Bears (1993)","Heffernan, Martin","['Geelong (1992)', ' Brisbane Bears (1993)']",1992,1993
heffm101,Heffernan,Mike,https://afltables.com/afl/stats/players/M/Mike_Heffernan.html,Collingwood (1961),"Heffernan, Mike",['Collingwood (1961)'],1961,1961
heffn101,Heffernan,Neville,https://afltables.com/afl/stats/players/N/Neville_Heffernan.html,North Melbourne (1929-1930),"Heffernan, Neville",['North Melbourne (1929-1930)'],1929,1930
hefft101,Heffernan,Ted,https://afltables.com/afl/stats/players/T/Ted_Heffernan.html,Carlton (1897),"Heffernan, Ted",['Carlton (1897)'],1897,1897
heftg101,Hefter,Gus,https://afltables.com/afl/stats/players/G/Gus_Hefter.html,St Kilda (1899),"Hefter, Gus",['St Kilda (1899)'],1899,1899
hegad101,Hegarty,Danny,https://afltables.com/afl/stats/players/D/Danny_Hegarty.html,Hawthorn (1963),"Hegarty, Danny",['Hawthorn (1963)'],1963,1963
heiff101,Heifner,Fred,https://afltables.com/afl/stats/players/F/Fred_Heifner.html,Richmond (1929-1935),"Heifner, Fred",['Richmond (1929-1935)'],1929,1935
heinn001,Hein,Neil,https://afltables.com/afl/stats/players/N/Neil_Hein.html,Brisbane Bears (1987-1988),"Hein, Neil",['Brisbane Bears (1987-1988)'],1987,1988
heinf101,Heintz,Fred,https://afltables.com/afl/stats/players/F/Fred_Heintz.html,Fitzroy (1931-1933),"Heintz, Fred",['Fitzroy (1931-1933)'],1931,1933
heing101,Heinz,George,https://afltables.com/afl/stats/players/G/George_Heinz.html,"Geelong (1910-1914), Melbourne (1919-1925), St Kilda (1927)","Heinz, George","['Geelong (1910-1914)', ' Melbourne (1919-1925)', ' St Kilda (1927)']",1910,1927
helbb001,Helbig,Brad,https://afltables.com/afl/stats/players/B/Brad_Helbig.html,Richmond (2011-2013),"Helbig, Brad",['Richmond (2011-2013)'],2011,2013
helld101,Hellings,Doug,https://afltables.com/afl/stats/players/D/Doug_Hellings.html,Fitzroy (1963-1969),"Hellings, Doug",['Fitzroy (1963-1969)'],1963,1969
hellm101,Hellmrich,Max,https://afltables.com/afl/stats/players/M/Max_Hellmrich.html,St Kilda (1954),"Hellmrich, Max",['St Kilda (1954)'],1954,1954
hellg101,Hellwig,Gordon,https://afltables.com/afl/stats/players/G/Gordon_Hellwig.html,Fitzroy (1925-1928),"Hellwig, Gordon",['Fitzroy (1925-1928)'],1925,1928
hellh101,Hellwig,Herman,https://afltables.com/afl/stats/players/H/Herman_Hellwig.html,Collingwood (1897-1899),"Hellwig, Herman",['Collingwood (1897-1899)'],1897,1899
helmc101,Helmer,Clyde,https://afltables.com/afl/stats/players/C/Clyde_Helmer.html,"Geelong (1937-1941), Melbourne (1942)","Helmer, Clyde","['Geelong (1937-1941)', ' Melbourne (1942)']",1937,1942
helmj101,Helmer,John,https://afltables.com/afl/stats/players/J/John_Helmer.html,Geelong (1956-1962),"Helmer, John",['Geelong (1956-1962)'],1956,1962
hemig101,Hemingway,George,https://afltables.com/afl/stats/players/G/George_Hemingway.html,Essendon (1918),"Hemingway, George",['Essendon (1918)'],1918,1918
hemlc001,Hemley,Chris,https://afltables.com/afl/stats/players/C/Chris_Hemley.html,St Kilda (1995),"Hemley, Chris",['St Kilda (1995)'],1995,1995
hempb101,Hempel,Bob,https://afltables.com/afl/stats/players/B/Bob_Hempel.html,Western Bulldogs (1957),"Hempel, Bob",['Western Bulldogs (1957)'],1957,1957
henda101,Hender,Allan,https://afltables.com/afl/stats/players/A/Allan_Hender.html,St Kilda (1934-1938),"Hender, Allan",['St Kilda (1934-1938)'],1934,1938
hendb101,Henderson,Bill,https://afltables.com/afl/stats/players/B/Bill_Henderson.html,"Richmond (1909), Melbourne (1910-1911)","Henderson, Bill","['Richmond (1909)', ' Melbourne (1910-1911)']",1909,1911
hendb103,Henderson,Bob,https://afltables.com/afl/stats/players/B/Bob_Henderson.html,Fitzroy (1953-1962),"Henderson, Bob",['Fitzroy (1953-1962)'],1953,1962
hendb104,Henderson,Brian,https://afltables.com/afl/stats/players/B/Brian_Henderson.html,Carlton (1964),"Henderson, Brian",['Carlton (1964)'],1964,1964
hendd103,Henderson,Darryl,https://afltables.com/afl/stats/players/D/Darryl_Henderson.html,"North Melbourne (1981-1982), Sydney (1983)","Henderson, Darryl","['North Melbourne (1981-1982)', ' Sydney (1983)']",1981,1983
hendd102,Henderson,Don,https://afltables.com/afl/stats/players/D/Don_Henderson0.html,Western Bulldogs (1950-1953),"Henderson, Don",['Western Bulldogs (1950-1953)'],1950,1953
hendd101,Henderson,Don,https://afltables.com/afl/stats/players/D/Don_Henderson1.html,Western Bulldogs (1944),"Henderson, Don",['Western Bulldogs (1944)'],1944,1944
hendh101,Henderson,Harry,https://afltables.com/afl/stats/players/H/Harry_Henderson.html,Melbourne (1903-1906),"Henderson, Harry",['Melbourne (1903-1906)'],1903,1906
hendh102,Henderson,Herb,https://afltables.com/afl/stats/players/H/Herb_Henderson.html,Western Bulldogs (1950-1958),"Henderson, Herb",['Western Bulldogs (1950-1958)'],1950,1958
hendj101,Henderson,John,https://afltables.com/afl/stats/players/J/John_Henderson.html,Collingwood (1957-1966),"Henderson, John",['Collingwood (1957-1966)'],1957,1966
hendl001,Henderson,Lachie,https://afltables.com/afl/stats/players/L/Lachie_Henderson.html,"Brisbane Lions (2008-2009), Carlton (2010-2015), Geelong (2016-2019)","Henderson, Lachie","['Brisbane Lions (2008-2009)', ' Carlton (2010-2015)', ' Geelong (2016-2019)']",2008,2019
hendn101,Henderson,Norm,https://afltables.com/afl/stats/players/N/Norm_Henderson.html,Melbourne (1920),"Henderson, Norm",['Melbourne (1920)'],1920,1920
hendr101,Henderson,Reg,https://afltables.com/afl/stats/players/R/Reg_Henderson.html,Richmond (1937-1938),"Henderson, Reg",['Richmond (1937-1938)'],1937,1938
hendr002,Henderson,Ricky,https://afltables.com/afl/stats/players/R/Ricky_Henderson.html,"Adelaide (2010-2016), Hawthorn (2017-2019)","Henderson, Ricky","['Adelaide (2010-2016)', ' Hawthorn (2017-2019)']",2010,2019
hendb102,Hendrie,Bill,https://afltables.com/afl/stats/players/B/Bill_Hendrie.html,Melbourne (1910-1915),"Hendrie, Bill",['Melbourne (1910-1915)'],1910,1915
hendg101,Hendrie,Gil,https://afltables.com/afl/stats/players/G/Gil_Hendrie.html,Hawthorn (1925-1927),"Hendrie, Gil",['Hawthorn (1925-1927)'],1925,1927
hendj102,Hendrie,John,https://afltables.com/afl/stats/players/J/John_Hendrie.html,Hawthorn (1972-1982),"Hendrie, John",['Hawthorn (1972-1982)'],1972,1982
henfe101,Henfry,Ern,https://afltables.com/afl/stats/players/E/Ern_Henfry.html,Carlton (1944-1952),"Henfry, Ern",['Carlton (1944-1952)'],1944,1952
henkj101,Henke,Joe,https://afltables.com/afl/stats/players/J/Joe_Henke.html,St Kilda (1924),"Henke, Joe",['St Kilda (1924)'],1924,1924
henla101,Henley,Artie,https://afltables.com/afl/stats/players/A/Artie_Henley.html,Sydney (1899),"Henley, Artie",['Sydney (1899)'],1899,1899
henna001,Henneman,Aaron,https://afltables.com/afl/stats/players/A/Aaron_Henneman.html,Essendon (2000-2005),"Henneman, Aaron",['Essendon (2000-2005)'],2000,2005
hennb101,Hennington,Bill,https://afltables.com/afl/stats/players/B/Bill_Hennington.html,Sydney (1914),"Hennington, Bill",['Sydney (1914)'],1914,1914
henrr102,Henriksen,Ron,https://afltables.com/afl/stats/players/R/Ron_Henriksen.html,Western Bulldogs (1956-1958),"Henriksen, Ron",['Western Bulldogs (1956-1958)'],1956,1958
henrb101,Henry,Bill,https://afltables.com/afl/stats/players/B/Bill_Henry.html,"Collingwood (1925), Hawthorn (1926-1927), Essendon (1928)","Henry, Bill","['Collingwood (1925)', ' Hawthorn (1926-1927)', ' Essendon (1928)']",1925,1928
henrd101,Henry,David,https://afltables.com/afl/stats/players/D/David_Henry.html,Richmond (1976),"Henry, David",['Richmond (1976)'],1976,1976
henrj101,Henry,Jack,https://afltables.com/afl/stats/players/J/Jack_Henry0.html,Essendon (1944-1945),"Henry, Jack",['Essendon (1944-1945)'],1944,1945
henrj002,Henry,Jack,https://afltables.com/afl/stats/players/J/Jack_Henry1.html,Geelong (2018-2019),"Henry, Jack",['Geelong (2018-2019)'],2018,2019
henrr101,Henry,Roy,https://afltables.com/afl/stats/players/R/Roy_Henry.html,Fitzroy (1929),"Henry, Roy",['Fitzroy (1929)'],1929,1929
hensr101,Henshaw,Ross,https://afltables.com/afl/stats/players/R/Ross_Henshaw.html,North Melbourne (1971-1983),"Henshaw, Ross",['North Melbourne (1971-1983)'],1971,1983
hentt001,Hentschel,Trent,https://afltables.com/afl/stats/players/T/Trent_Hentschel.html,Adelaide (2003-2010),"Hentschel, Trent",['Adelaide (2003-2010)'],2003,2010
henwd101,Henwood,Don,https://afltables.com/afl/stats/players/D/Don_Henwood.html,Western Bulldogs (1978),"Henwood, Don",['Western Bulldogs (1978)'],1978,1978
henww001,Henwood,Wayne,https://afltables.com/afl/stats/players/W/Wayne_Henwood.html,"Sydney (1987-1991), Melbourne (1992)","Henwood, Wayne","['Sydney (1987-1991)', ' Melbourne (1992)']",1987,1992
hepbm001,Hepburn,Mark,https://afltables.com/afl/stats/players/M/Mark_Hepburn.html,"North Melbourne (1987-1990), West Coast (1991-1992), Sydney (1994)","Hepburn, Mark","['North Melbourne (1987-1990)', ' West Coast (1991-1992)', ' Sydney (1994)']",1987,1994
hepbs101,Hepburn,Stan,https://afltables.com/afl/stats/players/S/Stan_Hepburn.html,St Kilda (1925-1930),"Hepburn, Stan",['St Kilda (1925-1930)'],1925,1930
hepnf101,Hepner,Fred,https://afltables.com/afl/stats/players/F/Fred_Hepner.html,Sydney (1960),"Hepner, Fred",['Sydney (1960)'],1960,1960
heppd001,Heppell,Dyson,https://afltables.com/afl/stats/players/D/Dyson_Heppell.html,Essendon (2011-2019),"Heppell, Dyson",['Essendon (2011-2019)'],2011,2019
heppm001,Heppell,Martin,https://afltables.com/afl/stats/players/M/Martin_Heppell.html,"St Kilda (1993-1994), Melbourne (1995)","Heppell, Martin","['St Kilda (1993-1994)', ' Melbourne (1995)']",1993,1995
heppb101,Hepper,Brian,https://afltables.com/afl/stats/players/B/Brian_Hepper.html,Fitzroy (1965-1966),"Hepper, Brian",['Fitzroy (1965-1966)'],1965,1966
herbb101,Herbert,Barney,https://afltables.com/afl/stats/players/B/Barney_Herbert.html,Richmond (1909-1921),"Herbert, Barney",['Richmond (1909-1921)'],1909,1921
herbb102,Herbert,Bob,https://afltables.com/afl/stats/players/B/Bob_Herbert.html,"Hawthorn (1941-1942), Melbourne (1943-1944)","Herbert, Bob","['Hawthorn (1941-1942)', ' Melbourne (1943-1944)']",1941,1944
herbc101,Herbert,Carl,https://afltables.com/afl/stats/players/C/Carl_Herbert.html,Collingwood (1983),"Herbert, Carl",['Collingwood (1983)'],1983,1983
herbd101,Herbert,Dean,https://afltables.com/afl/stats/players/D/Dean_Herbert.html,St Kilda (1979-1981),"Herbert, Dean",['St Kilda (1979-1981)'],1979,1981
herbd102,Herbert,Des,https://afltables.com/afl/stats/players/D/Des_Herbert.html,"Collingwood (1980-1981), Fitzroy (1981-1983)","Herbert, Des","['Collingwood (1980-1981)', ' Fitzroy (1981-1983)']",1980,1983
herbh101,Herbert,Harry,https://afltables.com/afl/stats/players/H/Harry_Herbert.html,Geelong (1952-1957),"Herbert, Harry",['Geelong (1952-1957)'],1952,1957
herbk101,Herbert,Ken,https://afltables.com/afl/stats/players/K/Ken_Herbert.html,Collingwood (1942-1945),"Herbert, Ken",['Collingwood (1942-1945)'],1942,1945
herbl002,Herbert,Louis,https://afltables.com/afl/stats/players/L/Louis_Herbert.html,Gold Coast (2014),"Herbert, Louis",['Gold Coast (2014)'],2014,2014
herbl001,Herbert,Lucas,https://afltables.com/afl/stats/players/L/Lucas_Herbert.html,Adelaide (1999),"Herbert, Lucas",['Adelaide (1999)'],1999,1999
herbm101,Herbert,Marshall,https://afltables.com/afl/stats/players/M/Marshall_Herbert.html,Collingwood (1908-1910),"Herbert, Marshall",['Collingwood (1908-1910)'],1908,1910
herij101,Heriot,John,https://afltables.com/afl/stats/players/J/John_Heriot.html,Sydney (1958-1968),"Heriot, John",['Sydney (1958-1968)'],1958,1968
herma101,Herman,Alby,https://afltables.com/afl/stats/players/A/Alby_Herman.html,St Kilda (1905),"Herman, Alby",['St Kilda (1905)'],1905,1905
hermi001,Herman,Ian,https://afltables.com/afl/stats/players/I/Ian_Herman.html,"Carlton (1987-1991), Richmond (1992-1993)","Herman, Ian","['Carlton (1987-1991)', ' Richmond (1992-1993)']",1987,1993
hernw001,Hernaman,Wayne,https://afltables.com/afl/stats/players/W/Wayne_Hernaman.html,Richmond (1993-1994),"Hernaman, Wayne",['Richmond (1993-1994)'],1993,1994
heroh101,Heron,Hugh,https://afltables.com/afl/stats/players/H/Hugh_Heron.html,"Fitzroy (1912), Essendon (1913)","Heron, Hugh","['Fitzroy (1912)', ' Essendon (1913)']",1912,1913
heroj001,Heron,Jacob,https://afltables.com/afl/stats/players/J/Jacob_Heron.html,Gold Coast (2018),"Heron, Jacob",['Gold Coast (2018)'],2018,2018
herok101,Heron,Keith,https://afltables.com/afl/stats/players/K/Keith_Heron.html,St Kilda (1909),"Heron, Keith",['St Kilda (1909)'],1909,1909
herop101,Heron,Percy,https://afltables.com/afl/stats/players/P/Percy_Heron.html,Fitzroy (1912-1915),"Heron, Percy",['Fitzroy (1912-1915)'],1912,1915
herow101,Heron,Wal,https://afltables.com/afl/stats/players/W/Wal_Heron.html,St Kilda (1899),"Heron, Wal",['St Kilda (1899)'],1899,1899
herow102,Heron,Wilfrid,https://afltables.com/afl/stats/players/W/Wilfrid_Heron.html,University (1913-1914),"Heron, Wilfrid",['University (1913-1914)'],1913,1914
herrl101,Herring,Les,https://afltables.com/afl/stats/players/L/Les_Herring.html,Western Bulldogs (1932),"Herring, Les",['Western Bulldogs (1932)'],1932,1932
herrm101,Herring,Maurie,https://afltables.com/afl/stats/players/M/Maurie_Herring.html,Melbourne (1897-1904),"Herring, Maurie",['Melbourne (1897-1904)'],1897,1904
herrd101,Herrod,Darryl,https://afltables.com/afl/stats/players/D/Darryl_Herrod.html,"Geelong (1966-1967), Fitzroy (1968-1971)","Herrod, Darryl","['Geelong (1966-1967)', ' Fitzroy (1968-1971)']",1966,1971
hestj101,Hester,Jack,https://afltables.com/afl/stats/players/J/Jack_Hester.html,Hawthorn (1947-1948),"Hester, Jack",['Hawthorn (1947-1948)'],1947,1948
hethm101,Hetherington,Max,https://afltables.com/afl/stats/players/M/Max_Hetherington.html,Geelong (1957-1958),"Hetherington, Max",['Geelong (1957-1958)'],1957,1958
heusa001,Heuskes,Adam,https://afltables.com/afl/stats/players/A/Adam_Heuskes.html,"Sydney (1994-1996), Port Adelaide (1997-1998), Brisbane Lions (1999-2000)","Heuskes, Adam","['Sydney (1994-1996)', ' Port Adelaide (1997-1998)', ' Brisbane Lions (1999-2000)']",1994,2000
hevek101,Hevey,Kevin,https://afltables.com/afl/stats/players/K/Kevin_Hevey.html,Hawthorn (1946-1947),"Hevey, Kevin",['Hawthorn (1946-1947)'],1946,1947
heweg001,Hewett,George,https://afltables.com/afl/stats/players/G/George_Hewett.html,Sydney (2016-2019),"Hewett, George",['Sydney (2016-2019)'],2016,2019
hewia101,Hewitson,Arthur,https://afltables.com/afl/stats/players/A/Arthur_Hewitson.html,Geelong (1920),"Hewitson, Arthur",['Geelong (1920)'],1920,1920
hewid101,Hewitt,Darryl,https://afltables.com/afl/stats/players/D/Darryl_Hewitt.html,St Kilda (1981-1982),"Hewitt, Darryl",['St Kilda (1981-1982)'],1981,1982
hewie001,Hewitt,Evan,https://afltables.com/afl/stats/players/E/Evan_Hewitt.html,"North Melbourne (1997-2000), Adelaide (2001-2002)","Hewitt, Evan","['North Melbourne (1997-2000)', ' Adelaide (2001-2002)']",1997,2002
hewif101,Hewitt,Fred,https://afltables.com/afl/stats/players/F/Fred_Hewitt.html,"Carlton (1905), Melbourne (1908-1910)","Hewitt, Fred","['Carlton (1905)', ' Melbourne (1908-1910)']",1905,1910
hewig101,Hewitt,Glynn,https://afltables.com/afl/stats/players/G/Glynn_Hewitt.html,Richmond (1973-1974),"Hewitt, Glynn",['Richmond (1973-1974)'],1973,1974
hewsd101,Hewson,Don,https://afltables.com/afl/stats/players/D/Don_Hewson.html,Melbourne (1942-1944),"Hewson, Don",['Melbourne (1942-1944)'],1942,1944
heymg101,Heyme,Geoff,https://afltables.com/afl/stats/players/G/Geoff_Heyme.html,Sydney (1962-1963),"Heyme, Geoff",['Sydney (1962-1963)'],1962,1963
heynn001,Heyne,Nick,https://afltables.com/afl/stats/players/N/Nick_Heyne.html,St Kilda (2010),"Heyne, Nick",['St Kilda (2010)'],2010,2010
heywd101,Heywood,Doug,https://afltables.com/afl/stats/players/D/Doug_Heywood.html,Melbourne (1943-1951),"Heywood, Doug",['Melbourne (1943-1951)'],1943,1951
heywl101,Heywood,Les,https://afltables.com/afl/stats/players/L/Les_Heywood.html,Sydney (1964),"Heywood, Les",['Sydney (1964)'],1964,1964
hibbm001,Hibberd,Michael,https://afltables.com/afl/stats/players/M/Michael_Hibberd.html,"Essendon (2011-2015), Melbourne (2017-2019)","Hibberd, Michael","['Essendon (2011-2015)', ' Melbourne (2017-2019)']",2011,2019
hibbm002,Hibberd,Mitchell,https://afltables.com/afl/stats/players/M/Mitchell_Hibberd.html,North Melbourne (2017),"Hibberd, Mitchell",['North Melbourne (2017)'],2017,2017
hibbd101,Hibbert,Danny,https://afltables.com/afl/stats/players/D/Danny_Hibbert.html,Collingwood (1968-1970),"Hibbert, Danny",['Collingwood (1968-1970)'],1968,1970
hibbr101,Hibbert,Ron,https://afltables.com/afl/stats/players/R/Ron_Hibbert.html,Collingwood (1944),"Hibbert, Ron",['Collingwood (1944)'],1944,1944
hibbg101,Hibbins,Geoff,https://afltables.com/afl/stats/players/G/Geoff_Hibbins.html,St Kilda (1952-1954),"Hibbins, Geoff",['St Kilda (1952-1954)'],1952,1954
hickb102,Hickey,Bill,https://afltables.com/afl/stats/players/B/Bill_Hickey0.html,Melbourne (1911-1912),"Hickey, Bill",['Melbourne (1911-1912)'],1911,1912
hickb101,Hickey,Bill,https://afltables.com/afl/stats/players/B/Bill_Hickey1.html,"Sydney (1902-1905), Carlton (1907)","Hickey, Bill","['Sydney (1902-1905)', ' Carlton (1907)']",1902,1907
hickd101,Hickey,Don,https://afltables.com/afl/stats/players/D/Don_Hickey.html,Geelong (1926),"Hickey, Don",['Geelong (1926)'],1926,1926
hickg101,Hickey,Gerry,https://afltables.com/afl/stats/players/G/Gerry_Hickey.html,Hawthorn (1934-1935),"Hickey, Gerry",['Hawthorn (1934-1935)'],1934,1935
hickh101,Hickey,Harry,https://afltables.com/afl/stats/players/H/Harry_Hickey.html,Western Bulldogs (1937-1948),"Hickey, Harry",['Western Bulldogs (1937-1948)'],1937,1948
hickj101,Hickey,Jack,https://afltables.com/afl/stats/players/J/Jack_Hickey.html,Collingwood (1951-1956),"Hickey, Jack",['Collingwood (1951-1956)'],1951,1956
hickj102,Hickey,Joe,https://afltables.com/afl/stats/players/J/Joe_Hickey.html,Fitzroy (1952-1953),"Hickey, Joe",['Fitzroy (1952-1953)'],1952,1953
hickn101,Hickey,Noel,https://afltables.com/afl/stats/players/N/Noel_Hickey.html,Hawthorn (1945-1947),"Hickey, Noel",['Hawthorn (1945-1947)'],1945,1947
hickp101,Hickey,Pat,https://afltables.com/afl/stats/players/P/Pat_Hickey.html,Fitzroy (1897-1901),"Hickey, Pat",['Fitzroy (1897-1901)'],1897,1901
