,playerID,team,theyear,round_number,Opponent,R,%P,1%,BH,BO,BR,CG,CL,CM,CP,DI,FA,FF,GA,GL,HB,HO,IF,KI,MI,MK,RB,TK,UP
6427,welsp101,Footscray,1969,4,Hawthorn,L,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,9,0,11,0,6,0,0,0
6428,welsp101,Footscray,1969,5,Geelong,L,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,2,0,5,0,2,0,0,0
6429,welsp101,Footscray,1969,6,Collingwood,L,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,7,0,6,0,2,0,0,0
6430,welsp101,Footscray,1969,7,South Melbourne,L,0,0,1,0,0,0,0,0,0,14,3,5,0,0,0,0,0,14,0,7,0,0,0
6431,welsp101,Footscray,1969,8,Essendon,L,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,10,0,9,0,3,0,0,0
6432,welsp101,Footscray,1969,9,Richmond,W,0,0,0,0,0,0,0,0,0,20,3,4,0,0,2,12,0,18,0,7,0,0,0
6433,welsp101,Footscray,1969,10,Melbourne,L,0,0,0,0,0,0,0,0,0,10,1,2,0,0,1,18,0,9,0,8,0,0,0
6434,welsp101,Footscray,1970,1,Collingwood,L,0,0,0,0,0,0,0,0,0,11,2,0,0,0,2,3,0,9,0,7,0,0,0
6435,welsp101,Footscray,1970,2,Essendon,W,0,0,0,0,0,0,0,0,0,10,4,2,0,0,1,4,0,9,0,6,0,0,0
6436,welsp101,Footscray,1970,3,St Kilda,W,0,0,1,0,0,0,0,0,0,14,2,4,0,0,0,2,0,14,0,7,0,0,0
6437,welsp101,Footscray,1970,4,South Melbourne,L,0,0,0,0,0,0,0,0,0,17,3,2,0,0,2,2,0,15,0,8,0,0,0
6438,welsp101,Footscray,1970,6,Geelong,L,0,0,2,0,0,0,0,0,0,7,5,0,0,0,1,1,0,6,0,2,0,0,0
6439,welsp101,Footscray,1970,7,Melbourne,W,0,0,0,0,0,0,0,0,0,15,4,2,0,0,1,3,0,14,0,2,0,0,0
6440,welsp101,Footscray,1970,8,North Melbourne,W,0,0,0,0,0,0,0,0,0,13,1,2,0,0,3,3,0,10,0,5,0,0,0
6441,welsp101,Footscray,1970,10,Carlton,W,0,0,0,0,0,0,0,0,0,5,3,2,0,0,2,2,0,3,0,0,0,0,0
6442,welsp101,Footscray,1970,11,Richmond,L,0,0,0,0,0,0,0,0,0,10,0,4,0,0,1,2,0,9,0,2,0,0,0
6443,welsp101,Footscray,1970,14,St Kilda,L,0,0,0,0,0,0,0,0,0,19,3,7,0,0,1,3,0,18,0,5,0,0,0
6444,welsp101,Footscray,1970,16,Hawthorn,L,0,0,0,0,0,0,0,0,0,23,2,5,0,0,4,3,0,19,0,11,0,0,0
6445,welsp101,Footscray,1970,17,Geelong,W,0,0,0,0,0,0,0,0,0,17,2,2,0,0,4,1,0,13,0,7,0,0,0
6446,welsp101,Footscray,1970,18,Melbourne,W,0,0,0,0,0,0,0,0,0,11,3,3,0,3,1,0,0,10,0,3,0,0,0
6447,welsp101,Footscray,1970,19,North Melbourne,W,0,0,1,0,0,0,0,0,0,13,1,2,0,0,0,0,0,13,0,8,0,0,0
6448,welsp101,Footscray,1970,20,Fitzroy,L,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,0,10,0,5,0,0,0
6449,welsp101,Footscray,1970,21,Carlton,L,0,0,0,0,0,0,0,0,0,8,6,3,0,0,1,3,0,7,0,3,0,0,0
6450,welsp101,Footscray,1970,22,Richmond,W,0,0,0,0,0,0,0,0,0,18,0,7,0,0,1,2,0,17,0,5,0,0,0
6451,welsp101,Footscray,1971,1,Collingwood,L,0,0,0,0,0,0,0,0,0,10,4,3,0,0,2,4,0,8,0,5,0,0,0
6452,welsp101,Footscray,1971,2,Melbourne,L,0,0,0,0,0,0,0,0,0,15,1,3,0,0,2,3,0,13,0,6,0,0,0
6453,welsp101,Footscray,1971,4,North Melbourne,L,0,0,1,0,0,0,0,0,0,11,7,2,0,0,1,4,0,10,0,3,0,0,0
6454,welsp101,Footscray,1971,5,Richmond,W,0,0,0,0,0,0,0,0,0,23,2,3,0,0,4,0,0,19,0,11,0,0,0
6455,welsp101,Footscray,1971,6,Hawthorn,W,0,0,0,0,0,0,0,0,0,11,1,2,0,0,3,2,0,8,0,4,0,0,0
6456,welsp101,Footscray,1971,7,Carlton,L,0,0,0,0,0,0,0,0,0,11,5,2,0,0,3,0,0,8,0,2,0,0,0
6457,welsp101,Footscray,1971,8,Essendon,W,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,4,0,1,0,0,0
6458,welsp101,Footscray,1971,9,Fitzroy,L,0,0,0,0,0,0,0,0,0,14,4,3,0,0,1,2,0,13,0,5,0,0,0
6459,welsp101,Footscray,1971,10,Geelong,W,0,0,0,0,0,0,0,0,0,9,3,3,0,0,2,2,0,7,0,5,0,0,0
6460,welsp101,Footscray,1971,11,St Kilda,L,0,0,0,0,0,0,0,0,0,13,3,0,0,0,2,0,0,11,0,7,0,0,0
6461,welsp101,Footscray,1971,13,Melbourne,W,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,6,0,8,0,4,0,0,0
6462,welsp101,Footscray,1971,14,South Melbourne,W,0,0,0,0,0,0,0,0,0,14,2,3,0,0,1,2,0,13,0,8,0,0,0
6463,welsp101,Footscray,1971,15,North Melbourne,W,0,0,0,0,0,0,0,0,0,18,4,3,0,0,3,6,0,15,0,6,0,0,0
6464,welsp101,Footscray,1971,16,Richmond,W,0,0,1,0,0,0,0,0,0,19,4,5,0,0,2,6,0,17,0,5,0,0,0
6465,welsp101,Footscray,1971,17,Hawthorn,L,0,0,0,0,0,0,0,0,0,15,5,3,0,0,3,3,0,12,0,3,0,0,0
6466,welsp101,Footscray,1971,18,Carlton,L,0,0,0,0,0,0,0,0,0,14,3,3,0,0,1,4,0,13,0,4,0,0,0
6467,welsp101,Footscray,1971,19,Essendon,W,0,0,0,0,0,0,0,0,0,10,1,3,0,0,1,2,0,9,0,4,0,0,0
6468,welsp101,Footscray,1971,20,Fitzroy,L,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,2,0,10,0,4,0,0,0
6469,welsp101,Footscray,1971,21,Geelong,L,0,0,0,0,0,0,0,0,0,20,2,4,0,0,4,0,0,16,0,7,0,0,0
6470,welsp101,Footscray,1971,22,St Kilda,L,0,0,1,0,0,0,0,0,0,15,1,3,0,0,1,5,0,14,0,7,0,0,0
6471,welsp101,Footscray,1972,1,Essendon,L,0,0,0,0,0,0,0,0,0,20,6,5,0,1,1,0,0,19,0,4,0,0,0
6472,welsp101,Footscray,1972,2,Melbourne,W,0,0,0,0,0,0,0,0,0,21,1,7,0,1,0,2,0,21,0,6,0,0,0
6473,welsp101,Footscray,1972,3,St Kilda,L,0,0,0,0,0,0,0,0,0,14,6,3,0,0,0,0,0,14,0,6,0,0,0
6474,welsp101,Footscray,1972,4,North Melbourne,W,0,0,0,0,0,0,0,0,0,17,2,2,0,0,0,0,0,17,0,11,0,0,0
6475,welsp101,Footscray,1972,5,Hawthorn,L,0,0,0,0,0,0,0,0,0,27,3,6,0,0,2,0,0,25,0,11,0,0,0
6476,welsp101,Footscray,1972,6,Fitzroy,W,0,0,1,0,0,0,0,0,0,17,3,4,0,0,2,0,0,15,0,3,0,0,0
6477,welsp101,Footscray,1972,7,Geelong,W,0,0,0,0,0,0,0,0,0,19,5,1,0,2,1,0,0,18,0,10,0,0,0
6478,welsp101,Footscray,1972,8,Collingwood,W,0,0,0,0,0,0,0,0,0,14,2,3,0,0,1,0,0,13,0,4,0,0,0
6479,welsp101,Footscray,1972,9,South Melbourne,W,0,0,0,0,0,0,0,0,0,27,3,6,0,0,1,0,0,26,0,9,0,0,0
6480,welsp101,Footscray,1972,10,Richmond,L,0,0,0,0,0,0,0,0,0,15,1,6,0,0,0,0,0,15,0,6,0,0,0
6481,welsp101,Footscray,1972,11,Carlton,L,0,0,0,0,0,0,0,0,0,16,3,1,0,0,0,1,0,16,0,4,0,0,0
6482,welsp101,Footscray,1972,12,Essendon,W,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,14,0,6,0,0,0
6483,welsp101,Footscray,1972,13,Melbourne,L,0,0,0,0,0,0,0,0,0,17,2,4,0,0,0,0,0,17,0,9,0,0,0
6484,welsp101,Footscray,1972,14,North Melbourne,W,0,0,0,0,0,0,0,0,0,24,5,3,0,0,3,1,0,21,0,10,0,0,0
6485,welsp101,Footscray,1972,15,St Kilda,W,0,0,0,0,0,0,0,0,0,27,1,6,0,0,3,0,0,24,0,8,0,0,0
6486,welsp101,Footscray,1972,16,Hawthorn,L,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,20,0,10,0,0,0
6487,welsp101,Footscray,1972,17,Fitzroy,L,0,0,0,0,0,0,0,0,0,12,3,3,0,0,3,0,0,9,0,3,0,0,0
6488,welsp101,Footscray,1972,18,Geelong,W,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,6,0,3,0,0,0
6489,welsp101,Footscray,1972,19,Collingwood,L,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,6,0,1,0,0,0
6490,welsp101,Footscray,1972,21,Richmond,L,0,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,18,0,3,0,0,0
6491,welsp101,Footscray,1972,22,Carlton,L,0,0,0,0,0,0,0,0,0,17,3,3,0,0,1,0,0,16,0,6,0,0,0
6492,welsp101,Footscray,1973,1,Fitzroy,L,0,0,0,0,0,0,0,0,0,18,3,5,0,0,4,0,0,14,0,7,0,0,0
6493,welsp101,Footscray,1973,2,Collingwood,L,0,0,0,0,0,0,0,0,0,12,2,4,0,2,3,0,0,9,0,5,0,0,0
6494,welsp101,Footscray,1973,3,South Melbourne,W,0,0,1,0,0,0,0,0,0,8,3,1,0,2,2,0,0,6,0,3,0,0,0
6495,welsp101,Footscray,1973,4,Essendon,L,0,0,0,0,0,0,0,0,0,15,3,4,0,1,4,0,0,11,0,4,0,0,0
6496,welsp101,Footscray,1973,5,Hawthorn,L,0,0,0,0,0,0,0,0,0,21,3,3,0,0,3,2,0,18,0,10,0,0,0
6497,welsp101,Footscray,1973,6,Geelong,W,0,0,0,0,0,0,0,0,0,18,2,7,0,0,3,0,0,15,0,5,0,0,0
6498,welsp101,Footscray,1973,7,St Kilda,W,0,0,1,0,0,0,0,0,0,10,4,2,0,4,1,0,0,9,0,5,0,0,0
6499,welsp101,Footscray,1973,8,North Melbourne,D,0,0,1,0,0,0,0,0,0,10,5,0,0,4,0,0,0,10,0,7,0,0,0
6500,welsp101,Footscray,1973,9,Melbourne,L,0,0,2,0,0,0,0,0,0,11,2,4,0,0,1,1,0,10,0,5,0,0,0
6501,welsp101,Footscray,1973,10,Carlton,L,0,0,3,0,0,0,0,0,0,11,2,2,0,3,1,1,0,10,0,5,0,0,0
6502,welsp101,Footscray,1973,11,Richmond,L,0,0,2,0,0,0,0,0,0,17,3,7,0,1,1,0,0,16,0,4,0,0,0
6503,welsp101,Footscray,1973,12,Fitzroy,L,0,0,0,0,0,0,0,0,0,21,4,6,0,0,1,0,0,20,0,9,0,0,0
6504,welsp101,Footscray,1973,13,Collingwood,L,0,0,0,0,0,0,0,0,0,14,2,2,0,0,1,0,0,13,0,5,0,0,0
6505,welsp101,Footscray,1973,14,Essendon,L,0,0,0,0,0,0,0,0,0,14,4,2,0,0,2,0,0,12,0,5,0,0,0
6506,welsp101,Footscray,1973,15,South Melbourne,L,0,0,0,0,0,0,0,0,0,18,0,2,0,0,3,0,0,15,0,4,0,0,0
6507,welsp101,Footscray,1973,16,Hawthorn,L,0,0,0,0,0,0,0,0,0,18,4,4,0,0,1,0,0,17,0,5,0,0,0
6508,welsp101,Footscray,1973,17,Geelong,W,0,0,0,0,0,0,0,0,0,12,4,2,0,0,3,0,0,9,0,3,0,0,0
6509,welsp101,Footscray,1973,18,St Kilda,L,0,0,0,0,0,0,0,0,0,19,5,4,0,0,1,5,0,18,0,6,0,0,0
6510,welsp101,Footscray,1973,19,North Melbourne,L,0,0,0,0,0,0,0,0,0,14,2,5,0,1,2,0,0,12,0,4,0,0,0
6511,welsp101,Footscray,1973,20,Melbourne,W,0,0,0,0,0,0,0,0,0,14,3,2,0,0,2,3,0,12,0,5,0,0,0
6512,welsp101,Footscray,1973,21,Carlton,W,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1,0,13,0,9,0,0,0
6513,welsp101,Footscray,1973,22,Richmond,W,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,5,0,2,0,0,0
6514,welsp101,Footscray,1974,1,Geelong,W,0,0,3,0,0,0,0,0,0,21,4,2,0,5,2,0,0,19,0,10,0,0,0
6515,welsp101,Footscray,1974,2,North Melbourne,L,0,0,3,0,0,0,0,0,0,16,2,2,0,2,2,2,0,14,0,4,0,0,0
6516,welsp101,Footscray,1974,3,Collingwood,L,0,0,2,0,0,0,0,0,0,19,2,3,0,4,3,0,0,16,0,7,0,0,0
6517,welsp101,Footscray,1974,4,South Melbourne,W,0,0,1,0,0,0,0,0,0,12,4,3,0,4,1,0,0,11,0,3,0,0,0
6518,welsp101,Footscray,1974,5,Hawthorn,W,0,0,3,0,0,0,0,0,0,14,2,1,0,1,5,0,0,9,0,7,0,0,0
6519,welsp101,Footscray,1974,6,Essendon,W,0,0,5,0,0,0,0,0,0,25,5,3,0,5,5,0,0,20,0,11,0,0,0
6520,welsp101,Footscray,1974,7,Fitzroy,W,0,0,3,0,0,0,0,0,0,20,5,5,0,2,4,0,0,16,0,5,0,0,0
6521,welsp101,Footscray,1974,8,Carlton,D,0,0,1,0,0,0,0,0,0,12,1,1,0,3,3,0,0,9,0,3,0,0,0
6522,welsp101,Footscray,1974,9,Melbourne,W,0,0,1,0,0,0,0,0,0,19,3,3,0,4,3,0,0,16,0,8,0,0,0
6523,welsp101,Footscray,1974,10,St Kilda,W,0,0,2,0,0,0,0,0,0,15,3,1,0,0,4,0,0,11,0,5,0,0,0
6524,welsp101,Footscray,1974,11,Richmond,L,0,0,0,0,0,0,0,0,0,9,3,2,0,0,1,2,0,8,0,4,0,0,0
6525,welsp101,Footscray,1974,12,Geelong,L,0,0,1,0,0,0,0,0,0,15,1,3,0,0,5,0,0,10,0,7,0,0,0
6526,welsp101,Footscray,1974,13,North Melbourne,L,0,0,3,0,0,0,0,0,0,22,3,4,0,1,5,0,0,17,0,10,0,0,0
6527,welsp101,Footscray,1974,14,South Melbourne,L,0,0,2,0,0,0,0,0,0,13,5,3,0,0,3,0,0,10,0,6,0,0,0
6528,welsp101,Footscray,1974,16,Hawthorn,L,0,0,0,0,0,0,0,0,0,8,2,1,0,0,5,0,0,3,0,3,0,0,0
6529,welsp101,Footscray,1974,17,Essendon,W,0,0,4,0,0,0,0,0,0,26,7,5,0,0,7,0,0,19,0,8,0,0,0
6530,welsp101,Footscray,1974,18,Fitzroy,W,0,0,0,0,0,0,0,0,0,11,1,2,0,4,3,0,0,8,0,5,0,0,0
6531,welsp101,Footscray,1974,19,Carlton,W,0,0,0,0,0,0,0,0,0,12,1,3,0,2,5,0,0,7,0,2,0,0,0
6532,welsp101,Footscray,1974,20,Melbourne,W,0,0,1,0,0,0,0,0,0,17,2,3,0,5,7,0,0,10,0,5,0,0,0
6533,welsp101,Footscray,1974,21,St Kilda,W,0,0,0,0,0,0,0,0,0,11,3,2,0,0,3,0,0,8,0,7,0,0,0
6534,welsp101,Footscray,1974,22,Richmond,W,0,0,2,0,0,0,0,0,0,20,2,0,0,2,10,0,0,10,0,6,0,0,0
6535,welsp101,Footscray,1974,32,Collingwood,L,0,0,2,0,0,0,0,0,0,15,1,1,0,0,5,0,0,10,0,4,0,0,0
6536,welsp101,Footscray,1975,1,Melbourne,L,0,0,0,0,0,0,0,0,0,11,2,0,0,0,3,0,0,8,0,6,0,0,0
6537,welsp101,Footscray,1975,2,Fitzroy,W,0,0,1,0,0,0,0,0,0,9,2,0,0,1,2,0,0,7,0,4,0,0,0
6538,welsp101,Footscray,1975,3,Geelong,W,0,0,0,0,0,0,0,0,0,7,2,1,0,0,1,0,0,6,0,3,0,0,0
6539,welsp101,Footscray,1976,2,Melbourne,W,0,0,0,0,0,0,0,0,0,9,1,2,0,0,2,3,0,7,0,3,0,0,0
6540,welsp101,Footscray,1976,3,South Melbourne,W,0,0,0,0,0,0,0,0,0,10,4,3,0,0,2,2,0,8,0,1,0,0,0
6541,welsp101,Footscray,1976,4,Hawthorn,L,0,0,0,0,0,0,0,0,0,12,2,2,0,0,2,5,0,10,0,4,0,0,0
6542,welsp101,Footscray,1976,5,Richmond,W,0,0,0,0,0,0,0,0,0,7,3,2,0,0,0,5,0,7,0,4,0,0,0
6543,welsp101,Footscray,1976,6,St Kilda,W,0,0,0,0,0,0,0,0,0,13,2,3,0,0,3,0,0,10,0,5,0,0,0
6544,welsp101,Footscray,1976,8,North Melbourne,L,0,0,0,0,0,0,0,0,0,13,2,0,0,0,3,2,0,10,0,7,0,0,0
6545,welsp101,Footscray,1976,9,Collingwood,W,0,0,1,0,0,0,0,0,0,13,3,1,0,2,3,2,0,10,0,9,0,0,0
6546,welsp101,Footscray,1976,10,Fitzroy,W,0,0,1,0,0,0,0,0,0,11,2,1,0,2,2,3,0,9,0,7,0,0,0
6547,welsp101,Footscray,1976,11,Carlton,W,0,0,0,0,0,0,0,0,0,8,0,0,0,1,3,0,0,5,0,3,0,0,0
6548,welsp101,Footscray,1976,12,Essendon,L,0,0,1,0,0,0,0,0,0,9,2,0,0,0,1,0,0,8,0,4,0,0,0
6549,welsp101,Footscray,1976,13,Melbourne,L,0,0,0,0,0,0,0,0,0,13,5,1,0,0,7,1,0,6,0,9,0,0,0
6550,welsp101,Footscray,1976,14,Hawthorn,L,0,0,0,0,0,0,0,0,0,19,2,3,0,0,10,2,0,9,0,8,0,0,0
6551,welsp101,Footscray,1976,15,South Melbourne,L,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3,0,0,4,0,4,0,0,0
6552,welsp101,Footscray,1976,17,St Kilda,L,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,3,0,3,0,3,0,0,0
6553,welsp101,Footscray,1976,20,Collingwood,W,0,0,0,0,0,0,0,0,0,16,3,2,0,0,5,10,0,11,0,8,0,0,0
6554,welsp101,Footscray,1976,21,Fitzroy,W,0,0,1,0,0,0,0,0,0,21,0,4,0,0,7,2,0,14,0,5,0,0,0
6555,welsp101,Footscray,1976,22,Carlton,D,0,0,0,0,0,0,0,0,0,16,1,2,0,0,6,0,0,10,0,6,0,0,0
6556,welsp101,Footscray,1976,32,Geelong,L,0,0,0,0,0,0,0,0,0,9,2,3,0,0,3,0,0,6,0,2,0,0,0
6557,welsp101,Footscray,1977,1,Collingwood,L,0,0,0,0,0,0,0,0,0,11,2,4,0,0,2,0,0,9,0,5,0,0,0
6558,welsp101,Footscray,1977,2,Melbourne,W,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,3,0,1,0,0,0
6559,welsp101,Footscray,1977,3,Fitzroy,W,0,0,0,0,0,0,0,0,0,8,2,2,0,0,2,0,0,6,0,3,0,0,0
6560,welsp101,Footscray,1977,4,North Melbourne,L,0,0,0,0,0,0,0,0,0,14,0,4,0,0,2,0,0,12,0,7,0,0,0
6561,welsp101,Footscray,1977,5,St Kilda,D,0,0,0,0,0,0,0,0,0,7,2,1,0,0,2,0,0,5,0,2,0,0,0
6562,welsp101,Footscray,1977,6,Essendon,W,0,0,0,0,0,0,0,0,0,10,3,3,0,0,3,0,0,7,0,5,0,0,0
6563,welsp101,Footscray,1977,7,Hawthorn,L,0,0,2,0,0,0,0,0,0,12,1,2,0,3,2,0,0,10,0,6,0,0,0
6564,welsp101,Footscray,1977,8,Richmond,L,0,0,0,0,0,0,0,0,0,17,8,2,0,0,5,0,0,12,0,7,0,0,0
6565,welsp101,Footscray,1977,9,South Melbourne,L,0,0,0,0,0,0,0,0,0,13,1,2,0,0,4,1,0,9,0,4,0,0,0
6566,welsp101,Footscray,1977,10,Geelong,W,0,0,0,0,0,0,0,0,0,15,2,2,0,3,2,2,0,13,0,6,0,0,0
6567,welsp101,Footscray,1977,11,Carlton,L,0,0,1,0,0,0,0,0,0,6,2,2,0,0,1,0,0,5,0,2,0,0,0
6568,welsp101,Footscray,1977,12,Collingwood,L,0,0,0,0,0,0,0,0,0,6,1,2,0,0,2,2,0,4,0,2,0,0,0
6569,welsp101,Footscray,1977,21,Geelong,W,0,0,1,0,0,0,0,0,0,20,3,2,0,0,8,2,0,12,0,12,0,0,0
6570,welsp101,Footscray,1978,8,Collingwood,L,0,0,0,0,0,0,0,0,0,9,2,4,0,0,2,1,0,7,0,2,0,0,0
6571,welsp101,Footscray,1978,9,Fitzroy,W,0,0,0,0,0,0,0,0,0,16,4,1,0,0,3,0,0,13,0,2,0,0,0
6572,welsp101,Footscray,1978,10,Carlton,W,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,3,0,0,0,0,0
6573,welsp101,Footscray,1978,11,Richmond,L,0,0,0,0,0,0,0,0,0,14,2,0,0,0,5,2,0,9,0,6,0,0,0
6574,welsp101,Footscray,1978,12,North Melbourne,W,0,0,0,0,0,0,0,0,0,18,2,4,0,0,7,8,0,11,0,6,0,0,0
6575,welsp101,Footscray,1978,13,St Kilda,W,0,0,0,0,0,0,0,0,0,17,2,2,0,0,6,3,0,11,0,8,0,0,0
6576,welsp101,Footscray,1978,17,South Melbourne,L,0,0,1,0,0,0,0,0,0,16,1,5,0,2,6,4,0,10,0,6,0,0,0
6577,welsp101,Footscray,1978,18,Hawthorn,L,0,0,0,0,0,0,0,0,0,17,2,3,0,2,8,10,0,9,0,8,0,0,0
6578,welsp101,Footscray,1978,19,Collingwood,L,0,0,1,0,0,0,0,0,0,18,3,3,0,1,10,7,0,8,0,10,0,0,0
6579,welsp101,Footscray,1978,20,Fitzroy,L,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,7,0,0,0,0,0
6580,welsp002,Hawthorn,1973,2,Melbourne,L,0,0,0,0,0,0,0,0,0,11,4,1,0,0,0,0,0,11,0,1,0,0,0
6581,welsp002,Hawthorn,1973,3,Essendon,W,0,0,0,0,0,0,0,0,0,10,5,2,0,1,2,0,0,8,0,1,0,0,0
6582,welsp002,Hawthorn,1973,4,Carlton,L,0,0,0,0,0,0,0,0,0,21,3,3,0,0,6,0,0,15,0,5,0,0,0
6583,welsp002,Hawthorn,1973,5,Footscray,W,0,0,0,0,0,0,0,0,0,12,5,2,0,1,1,0,0,11,0,1,0,0,0
6584,welsp002,Hawthorn,1973,6,Fitzroy,L,0,0,0,0,0,0,0,0,0,15,3,1,0,0,6,0,0,9,0,1,0,0,0
6585,welsp002,Hawthorn,1973,20,St Kilda,L,0,0,1,0,0,0,0,0,0,7,1,1,0,0,0,0,0,7,0,1,0,0,0
6586,welsp002,Hawthorn,1973,21,Collingwood,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6587,welsp002,Hawthorn,1974,8,Melbourne,W,0,0,2,0,0,0,0,0,0,18,1,1,0,1,3,1,0,15,0,3,0,0,0
6588,welsp002,Hawthorn,1974,9,St Kilda,W,0,0,0,0,0,0,0,0,0,8,1,1,0,2,2,0,0,6,0,2,0,0,0
6589,welsp002,Hawthorn,1974,10,Geelong,W,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6590,welsp002,Hawthorn,1974,11,North Melbourne,L,0,0,1,0,0,0,0,0,0,14,2,2,0,0,0,0,0,14,0,4,0,0,0
6591,welsp002,Hawthorn,1974,12,Richmond,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6592,welsp002,Hawthorn,1974,14,Essendon,W,0,0,1,0,0,0,0,0,0,12,4,0,0,0,3,0,0,9,0,2,0,0,0
6593,welsp002,Hawthorn,1974,15,South Melbourne,W,0,0,0,0,0,0,0,0,0,14,3,3,0,2,3,0,0,11,0,2,0,0,0
6594,welsp002,Hawthorn,1974,22,North Melbourne,L,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0
6595,welsp002,Hawthorn,1974,31,North Melbourne,L,0,0,0,0,0,0,0,0,0,13,3,1,0,1,2,0,0,11,0,1,0,0,0
6596,welsp002,Hawthorn,1975,1,North Melbourne,W,0,0,0,0,0,0,0,0,0,12,5,2,0,0,0,0,0,12,0,2,0,0,0
6597,welsp002,Hawthorn,1975,2,St Kilda,W,0,0,0,0,0,0,0,0,0,10,1,0,0,0,2,0,0,8,0,4,0,0,0
6598,welsp002,Hawthorn,1975,3,Richmond,W,0,0,0,0,0,0,0,0,0,10,2,2,0,0,1,0,0,9,0,1,0,0,0
6599,welsp002,Hawthorn,1975,4,South Melbourne,W,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,0,9,0,1,0,0,0
6600,welsp002,Hawthorn,1975,5,Melbourne,W,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,11,0,1,0,0,0
6601,welsp002,Hawthorn,1975,6,Carlton,L,0,0,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,10,0,2,0,0,0
6602,welsp002,Hawthorn,1975,7,Fitzroy,W,0,0,0,0,0,0,0,0,0,14,3,1,0,0,3,0,0,11,0,3,0,0,0
6603,welsp002,Hawthorn,1975,8,Geelong,W,0,0,0,0,0,0,0,0,0,17,2,0,0,0,1,0,0,16,0,5,0,0,0
6604,welsp002,Hawthorn,1975,9,Footscray,W,0,0,0,0,0,0,0,0,0,16,0,3,0,0,2,0,0,14,0,4,0,0,0
6605,welsp002,Hawthorn,1975,10,Collingwood,W,0,0,0,0,0,0,0,0,0,8,3,2,0,0,1,0,0,7,0,0,0,0,0
6606,welsp002,Hawthorn,1975,11,Essendon,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6607,welsp002,Hawthorn,1975,12,North Melbourne,W,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,2,0,0,0
6608,welsp002,Hawthorn,1975,13,St Kilda,W,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,0,0,8,0,0,0,0,0
6609,welsp002,Hawthorn,1975,14,South Melbourne,W,0,0,1,0,0,0,0,0,0,9,0,1,0,0,1,0,0,8,0,0,0,0,0
6610,welsp002,Hawthorn,1975,15,Richmond,W,0,0,0,0,0,0,0,0,0,12,2,0,0,0,2,0,0,10,0,1,0,0,0
6611,welsp002,Hawthorn,1975,16,Melbourne,W,0,0,0,0,0,0,0,0,0,14,4,1,0,0,2,0,0,12,0,2,0,0,0
6612,welsp002,Hawthorn,1975,17,Carlton,W,0,0,0,0,0,0,0,0,0,15,2,1,0,0,2,0,0,13,0,1,0,0,0
6613,welsp002,Hawthorn,1975,18,Fitzroy,L,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,0,0,5,0,0,0,0,0
6614,welsp002,Hawthorn,1975,19,Geelong,W,0,0,0,0,0,0,0,0,0,8,3,1,0,0,2,0,0,6,0,2,0,0,0
6615,welsp002,Hawthorn,1975,20,Footscray,L,0,0,0,0,0,0,0,0,0,10,2,1,0,0,1,0,0,9,0,1,0,0,0
6616,welsp002,Hawthorn,1975,21,Collingwood,L,0,0,0,0,0,0,0,0,0,8,3,1,0,0,1,0,0,7,0,2,0,0,0
6617,welsp002,Hawthorn,1975,40,North Melbourne,W,0,0,0,0,0,0,0,0,0,9,1,2,0,0,1,0,0,8,0,0,0,0,0
6618,welsp002,Hawthorn,1975,60,North Melbourne,L,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,8,0,1,0,0,0
