id,attendance,date,daynight,fieldcond,hometeam,howscored,lp,number,oscorer,pitches,precip,save,site,sky,starttime,temp,timeofgame,ump1b,ump2b,ump3b,umphome,umplf,umprf,usedh,visteam,winddir,windspeed,wp
NYA201304180,36033,2013-04-18,night,unknown,NYA,park,pheld001,0.0,altmb701,pitches,unknown,,NYC21,unknown,7:08PM,55,0 days 04:11:00.000000000,guccc901,hallt901,cuzzp901,kulpr901,,,true,ARI,fromrf,12,bellh001
NYA201304250,31445,2013-04-25,night,unknown,NYA,park,buehm001,0.0,sprej701,pitches,unknown,rivem002,NYC21,sunny,7:10PM,65,0 days 02:46:00.000000000,fairc901,kellj901,conrc901,schrp901,,,true,TOR,tolf,6,kuroh001
NYA201304260,36151,2013-04-26,night,unknown,NYA,park,lincb001,0.0,sprej701,pitches,unknown,rivem002,NYC21,sunny,7:08PM,64,0 days 03:23:00.000000000,kellj901,conrc901,schrp901,fairc901,,,true,TOR,torf,6,pheld001
NYA201304270,40258,2013-04-27,day,unknown,NYA,park,rogee002,0.0,altmb701,pitches,unknown,chamj002,NYC21,sunny,4:08PM,68,0 days 02:53:00.000000000,conrc901,schrp901,fairc901,kellj901,,,true,TOR,torf,5,sabac001
NYA201304280,36872,2013-04-28,day,unknown,NYA,park,dickr001,0.0,altmb701,pitches,unknown,rivem002,NYC21,sunny,1:09PM,66,0 days 02:29:00.000000000,schrp901,fairc901,kellj901,conrc901,,,true,TOR,rtol,11,logab001
NYA201304290,34262,2013-04-29,night,unknown,NYA,park,petta001,0.0,karph701,pitches,unknown,,NYC21,unknown,7:08PM,57,0 days 02:59:00.000000000,wolfj901,blasc901,joycj901,hicke901,,,true,HOU,rtol,10,harrl002
NYA201304300,34301,2013-04-30,night,unknown,NYA,park,humbp001,0.0,karph701,pitches,unknown,rivem002,NYC21,sunny,7:08PM,61,0 days 03:22:00.000000000,blasc901,joycj901,hicke901,wolfj901,,,true,HOU,rtol,10,kuroh001
NYA201305010,34117,2013-05-01,night,unknown,NYA,park,clemp002,0.0,karph701,pitches,unknown,rivem002,NYC21,sunny,7:08PM,61,0 days 03:08:00.000000000,joycj901,hicke901,wolfj901,blasc901,,,true,HOU,fromrf,11,logab001
NYA201305030,38090,2013-05-03,night,unknown,NYA,park,sabac001,0.0,sprej701,pitches,unknown,balfg001,NYC21,sunny,7:08PM,60,0 days 02:56:00.000000000,conrc901,mealj901,hudsm901,bakej902,,,true,OAK,rtol,11,grifa002
NYA201305040,41349,2013-05-04,day,unknown,NYA,park,colob001,0.0,freed701,pitches,unknown,,NYC21,sunny,1:08PM,64,0 days 02:36:00.000000000,mealj901,hudsm901,bakej902,mcclt901,,,true,OAK,rtol,14,hughp001
NYA201305050,38134,2013-05-05,day,unknown,NYA,park,logab001,0.0,freed701,pitches,unknown,balfg001,NYC21,sunny,1:08PM,58,0 days 03:20:00.000000000,hudsm901,bakej902,mcclt901,mealj901,,,true,OAK,fromrf,14,dools001
NYA201305140,41267,2013-05-14,night,unknown,NYA,park,furbc001,0.0,karph701,pitches,unknown,rivem002,NYC21,cloudy,7:08PM,61,0 days 03:21:00.000000000,porta901,gibsg901,wendh902,laynj901,,,true,SEA,rtol,11,kells001
NYA201305150,34081,2013-05-15,night,unknown,NYA,park,hughp001,0.0,karph701,pitches,unknown,,NYC21,cloudy,7:08PM,67,0 days 02:48:00.000000000,gibsg901,wendh902,laynj901,porta901,,,true,SEA,rtol,10,iwakh001
NYA201305160,35392,2013-05-16,night,unknown,NYA,park,petta001,0.0,sprej701,pitches,unknown,wilht001,NYC21,cloudy,7:08PM,75,0 days 03:26:00.000000000,wendh902,laynj901,porta901,gibsg901,,,true,SEA,rtol,14,pereo002
NYA201305170,40008,2013-05-17,night,unknown,NYA,park,buehm001,0.0,sprej701,pitches,unknown,,NYC21,sunny,7:11PM,72,0 days 02:28:00.000000000,drakr901,holbs901,westj901,rackd901,,,true,TOR,fromrf,4,kuroh001
NYA201305180,45577,2013-05-18,day,unknown,NYA,park,morrb001,0.0,sprej701,pitches,unknown,,NYC21,unknown,1:10PM,66,0 days 02:36:00.000000000,holbs901,westj901,fleta901,drakr901,,,true,TOR,rtol,8,pheld001
NYA201305290,43681,2013-05-29,night,unknown,NYA,park,pheld001,0.0,sprej701,pitches,unknown,,NYC21,cloudy,7:08PM,80,0 days 03:11:00.000000000,johna901,culbf901,onorb901,welkb901,,,true,NYN,rtol,8,hefnj001
NYA201305300,44207,2013-05-30,night,unknown,NYA,park,nunov001,0.0,sprej701,pitches,unknown,parnb001,NYC21,sunny,7:10PM,88,0 days 02:45:00.000000000,culbf901,onorb901,welkb901,johna901,,,true,NYN,rtol,11,gee-d001
NYA201305310,45141,2013-05-31,night,unknown,NYA,park,lestj001,0.0,sprej701,pitches,unknown,rivem002,NYC21,sunny,7:08PM,86,0 days 02:53:00.000000000,cedeg901,carav901,conrc901,barkl901,,,true,BOS,rtol,10,sabac001
NYA201306010,48784,2013-06-01,night,unknown,NYA,park,hughp001,0.0,sprej701,pitches,unknown,,NYC21,cloudy,7:16PM,86,0 days 03:25:00.000000000,carav901,conrc901,barkl901,cedeg901,,,true,BOS,fromcf,14,doubf001
NYA201306020,43613,2013-06-02,night,unknown,NYA,park,kuroh001,0.0,sprej701,pitches,unknown,,NYC21,unknown,8:50PM,81,0 days 01:58:00.000000000,conrc901,barkl901,cedeg901,carav901,,,true,BOS,rtol,10,buchc001
NYA201306030,40007,2013-06-03,night,unknown,NYA,park,mastj001,0.0,karph701,pitches,unknown,rivem002,NYC21,unknown,7:09PM,71,0 days 02:58:00.000000000,randt901,vanol901,gormb901,gonzm901,,,true,CLE,rtol,7,kells001
NYA201306040,36208,2013-06-04,night,unknown,NYA,park,kazms001,0.0,karph701,pitches,unknown,rivem002,NYC21,sunny,7:08PM,74,0 days 03:14:00.000000000,vanol901,gormb901,gonzm901,randt901,,,true,CLE,torf,14,pheld001
NYA201306050,42477,2013-06-05,day,unknown,NYA,park,klubc001,0.0,karph701,pitches,unknown,,NYC21,cloudy,1:09PM,70,0 days 02:42:00.000000000,gormb901,gonzm901,randt901,vanol901,,,true,CLE,torf,9,sabac001
NYA201306191,40604,2013-06-19,day,unknown,NYA,park,ryu-h001,1.0,freed701,pitches,unknown,rivem002,NYC21,cloudy,1:11PM,73,0 days 03:09:00.000000000,tumpj901,westj901,holbs901,fleta901,,,true,LAN,ltor,9,kuroh001
NYA201306192,41320,2013-06-19,night,unknown,NYA,park,hughp001,2.0,sprej701,pitches,unknown,,NYC21,sunny,7:10PM,75,0 days 02:39:00.000000000,westj901,holbs901,tumpj901,drakr901,,,true,LAN,torf,7,capuc001
NYA201306200,37649,2013-06-20,night,unknown,NYA,park,petta001,0.0,karph701,pitches,unknown,,NYC21,sunny,7:09PM,73,0 days 03:14:00.000000000,gibsg901,wendh902,porta901,estam901,,,true,TBA,rtol,17,moorm003
NYA201306210,41123,2013-06-21,night,unknown,NYA,park,carmf001,0.0,karph701,pitches,unknown,,NYC21,cloudy,7:08PM,75,0 days 02:54:00.000000000,wendh902,porta901,estam901,gibsg901,,,true,TBA,rtol,13,pheld001
NYA201306220,46013,2013-06-22,day,unknown,NYA,park,peraj002,0.0,karph701,pitches,unknown,rivem002,NYC21,cloudy,1:08PM,81,0 days 03:22:00.000000000,porta901,estam901,gibsg901,wendh902,,,true,TBA,rtol,5,sabac001
NYA201306230,46054,2013-06-23,day,unknown,NYA,park,novai001,0.0,karph701,pitches,unknown,rodnf001,NYC21,sunny,2:08PM,87,0 days 03:08:00.000000000,estam901,gibsg901,wendh902,porta901,,,true,TBA,rtol,11,archc001
NYA201306250,41674,2013-06-25,night,unknown,NYA,park,schet001,0.0,altmb701,pitches,unknown,,NYC21,cloudy,7:09PM,84,0 days 03:05:00.000000000,carlm901,davig901,knigb901,iassd901,,,true,TEX,tolf,13,rivem002
NYA201306260,38264,2013-06-26,night,unknown,NYA,park,petta001,0.0,altmb701,pitches,unknown,nathj001,NYC21,overcast,7:08PM,82,0 days 03:25:00.000000000,davig901,knigb901,iassd901,carlm901,,,true,TEX,torf,5,grimj002
NYA201306270,42138,2013-06-27,day,unknown,NYA,park,hughp001,0.0,altmb701,pitches,unknown,,NYC21,cloudy,1:09PM,82,0 days 02:24:00.000000000,knigb901,iassd901,carlm901,davig901,,,true,TEX,fromcf,13,holld003
NYA201307050,43396,2013-07-05,night,unknown,NYA,park,johnj010,0.0,sprej701,pitches,unknown,,NYC21,cloudy,7:07PM,90,0 days 02:45:00.000000000,mealj901,davig901,conrc901,darlg901,,,true,BAL,rtol,12,novai001
NYA201307060,42678,2013-07-06,day,unknown,NYA,park,tillc001,0.0,sprej701,pitches,unknown,rivem002,NYC21,cloudy,1:08PM,91,0 days 03:11:00.000000000,davig901,conrc901,darlg901,mealj901,,,true,BAL,tocf,12,petta001
NYA201307070,40218,2013-07-07,day,unknown,NYA,park,rivem002,0.0,sprej701,pitches,unknown,johnj010,NYC21,cloudy,1:09PM,92,0 days 02:55:00.000000000,conrc901,darlg901,mealj901,davig901,,,true,BAL,rtol,10,odayd001
NYA201307080,35057,2013-07-08,night,unknown,NYA,park,hughp001,0.0,karph701,pitches,unknown,hollg001,NYC21,cloudy,7:10PM,87,0 days 03:04:00.000000000,herna901,nauep901,eddid901,demud901,,,true,KCA,tocf,13,guthj001
NYA201307090,35797,2013-07-09,night,unknown,NYA,park,sabac001,0.0,karph701,pitches,unknown,hollg001,NYC21,overcast,7:10PM,82,0 days 02:29:00.000000000,nauep901,eddid901,demud901,herna901,,,true,KCA,rtol,10,shiej002
NYA201307100,35781,2013-07-10,night,unknown,NYA,park,daviw001,0.0,karph701,pitches,unknown,,NYC21,unknown,7:08PM,85,0 days 02:43:00.000000000,eddid901,demud901,herna901,nauep901,,,true,KCA,tocf,13,novai001
NYA201307110,40381,2013-07-11,day,unknown,NYA,park,sante001,0.0,karph701,pitches,unknown,,NYC21,unknown,1:10PM,83,0 days 02:50:00.000000000,demud901,herna901,nauep901,eddid901,,,true,KCA,torf,10,petta001
NYA201307120,40247,2013-07-12,night,unknown,NYA,park,presr001,0.0,sprej701,pitches,unknown,rivem002,NYC21,unknown,7:09PM,73,0 days 03:33:00.000000000,carav901,cedeg901,danlk901,barkl901,,,true,MIN,fromlf,10,kuroh001
NYA201307130,40301,2013-07-13,day,unknown,NYA,park,hughp001,0.0,sprej701,pitches,unknown,perkg001,NYC21,cloudy,1:10PM,76,0 days 02:40:00.000000000,cedeg901,danlk901,barkl901,carav901,,,true,MIN,ltor,10,dedus001
NYA201307140,43131,2013-07-14,day,unknown,NYA,park,sabac001,0.0,sprej701,pitches,unknown,,NYC21,cloudy,1:09PM,88,0 days 03:36:00.000000000,danlk901,barkl901,carav901,cedeg901,,,true,MIN,tolf,10,gibsk002
NYA201307260,44486,2013-07-26,night,unknown,NYA,park,sabac001,0.0,freed701,pitches,unknown,rodnf001,NYC21,cloudy,7:08PM,79,0 days 03:44:00.000000000,reynj901,hirsj901,hoyej901,davib902,,,true,TBA,rtol,8,hellj001
NYA201307270,43424,2013-07-27,day,unknown,NYA,park,novai001,0.0,sprej701,pitches,unknown,,NYC21,unknown,1:08PM,83,0 days 02:46:00.000000000,hirsj901,hoyej901,davib902,reynj901,,,true,TBA,rtol,10,archc001
NYA201307280,47714,2013-07-28,day,unknown,NYA,park,mcgej001,0.0,sprej701,pitches,unknown,,NYC21,unknown,1:09PM,79,0 days 03:34:00.000000000,hoyej901,davib902,reynj901,hirsj901,,,true,TBA,rtol,11,rivem002
NYA201308090,46545,2013-08-09,night,unknown,NYA,park,albua001,0.0,karph701,pitches,unknown,,NYC21,unknown,7:52PM,81,0 days 03:54:00.000000000,mealj901,emmep901,conrc901,littw901,,,true,DET,torf,6,kells001
NYA201308100,45728,2013-08-10,day,unknown,NYA,park,hughp001,0.0,karph701,pitches,unknown,,NYC21,cloudy,1:09PM,81,0 days 03:13:00.000000000,emmep901,conrc901,littw901,mealj901,,,true,DET,tolf,11,sanca004
NYA201308110,42439,2013-08-11,day,unknown,NYA,park,veraj001,0.0,karph701,pitches,unknown,,NYC21,cloudy,1:09PM,78,0 days 03:20:00.000000000,conrc901,littw901,mealj901,emmep901,,,true,DET,tocf,4,rivem002
NYA201308120,37146,2013-08-12,night,unknown,NYA,park,richg002,0.0,freed701,pitches,unknown,robed002,NYC21,cloudy,7:09PM,80,0 days 02:42:00.000000000,rackd901,vanol901,randt901,gormb901,,,true,ANA,rtol,8,kuroh001
NYA201308130,35013,2013-08-13,night,unknown,NYA,park,vargj001,0.0,freed701,pitches,unknown,,NYC21,unknown,7:08PM,77,0 days 03:33:00.000000000,vanol901,randt901,gormb901,rackd901,,,true,ANA,torf,6,sabac001
NYA201308140,38379,2013-08-14,night,unknown,NYA,park,weavj003,0.0,freed701,pitches,unknown,,NYC21,cloudy,7:08PM,71,0 days 02:40:00.000000000,randt901,gormb901,rackd901,vanol901,,,true,ANA,torf,18,novai001
NYA201308150,44682,2013-08-15,day,unknown,NYA,park,hughp001,0.0,freed701,pitches,unknown,,NYC21,sunny,1:08PM,75,0 days 03:49:00.000000000,gormb901,rackd901,vanol901,randt901,,,true,ANA,torf,9,wilsc004
NYA201308201,40248,2013-08-20,day,unknown,NYA,park,wagnn001,1.0,karph701,pitches,unknown,,NYC21,sunny,1:09PM,85,0 days 03:18:00.000000000,hamaa901,barrt901,dimum901,barrs901,,,true,TOR,ltor,3,novai001
NYA201308202,37190,2013-08-20,night,unknown,NYA,park,olivd001,2.0,karph701,pitches,unknown,,NYC21,cloudy,7:09PM,85,0 days 02:56:00.000000000,barrt901,dimum901,hamaa901,marqa901,,,true,TOR,fromlf,7,rivem002
NYA201308210,36140,2013-08-21,night,unknown,NYA,park,dickr001,0.0,karph701,pitches,unknown,rivem002,NYC21,cloudy,7:08PM,83,0 days 02:46:00.000000000,dimum901,barrs901,marqa901,barrt901,,,true,TOR,rtol,11,huffd001
NYA201308220,40116,2013-08-22,day,wet,NYA,park,happj001,0.0,karph701,pitches,rain,robed002,NYC21,unknown,4:37PM,75,0 days 03:07:00.000000000,barrs901,marqa901,barrt901,dimum901,,,true,TOR,rtol,7,petta001
NYA201308300,45169,2013-08-30,night,unknown,NYA,park,gonzm003,0.0,karph701,pitches,unknown,rivem002,NYC21,cloudy,7:09PM,83,0 days 03:04:00.000000000,fairc901,kellj901,coope901,schrp901,,,true,BAL,torf,8,sabac001
NYA201308310,42836,2013-08-31,day,unknown,NYA,park,felds001,0.0,karph701,pitches,unknown,,NYC21,unknown,1:08PM,83,0 days 02:28:00.000000000,kellj901,coope901,schrp901,fairc901,,,true,BAL,tolf,8,novai001
NYA201309010,40361,2013-09-01,day,unknown,NYA,park,kells001,0.0,karph701,pitches,unknown,,NYC21,unknown,1:08PM,82,0 days 03:30:00.000000000,coope901,schrp901,fairc901,kellj901,,,true,BAL,rtol,7,gausk001
NYA201309020,40125,2013-09-02,day,unknown,NYA,park,quinj001,0.0,freed701,pitches,unknown,,NYC21,overcast,1:08PM,81,0 days 02:54:00.000000000,belld901,drecb901,welkt901,everm901,,,true,CHA,ltor,9,huffd001
NYA201309030,33215,2013-09-03,night,unknown,NYA,park,jonen001,0.0,freed701,pitches,unknown,rivem002,NYC21,cloudy,7:08PM,78,0 days 03:06:00.000000000,drecb901,welkt901,everm901,belld901,,,true,CHA,ltor,11,logab001
NYA201309040,36082,2013-09-04,night,unknown,NYA,park,johne003,0.0,freed701,pitches,unknown,rivem002,NYC21,sunny,7:07PM,79,0 days 02:53:00.000000000,everm901,(none),belld901,welkt901,,,true,CHA,torf,9,sabac001
NYA201309050,40481,2013-09-05,night,unknown,NYA,park,chamj002,0.0,altmb701,pitches,unknown,uehak001,NYC21,sunny,7:07PM,71,0 days 04:32:00.000000000,westj901,holbs901,fleta901,drakr901,,,true,BOS,ltor,14,bresc001
NYA201309060,44117,2013-09-06,night,unknown,NYA,park,claip001,0.0,karph701,pitches,unknown,,NYC21,sunny,7:08PM,68,0 days 04:00:00.000000000,holbs901,fleta901,drakr901,westj901,,,true,BOS,ltor,5,workb001
NYA201309070,49046,2013-09-07,day,unknown,NYA,park,huffd001,0.0,karph701,pitches,unknown,,NYC21,sunny,1:06PM,76,0 days 03:32:00.000000000,fleta901,drakr901,westj901,holbs901,,,true,BOS,rtol,7,lackj001
NYA201309080,43078,2013-09-08,day,unknown,NYA,park,workb001,0.0,karph701,pitches,unknown,,NYC21,cloudy,1:08PM,80,0 days 03:15:00.000000000,drakr901,westj901,holbs901,fleta901,,,true,BOS,torf,13,rivem002
NYA201309200,41734,2013-09-20,night,unknown,NYA,park,linct001,0.0,sprej701,pitches,unknown,,NYC21,sunny,7:08PM,69,0 days 02:54:00.000000000,nauep901,eddid901,herna901,demud901,,,true,SFN,rtol,13,sabac001
NYA201309210,42420,2013-09-21,day,unknown,NYA,park,voger001,0.0,sprej701,pitches,unknown,,NYC21,unknown,1:06PM,74,0 days 02:32:00.000000000,eddid901,herna901,demud901,nauep901,,,true,SFN,fromrf,14,novai001
NYA201309220,49197,2013-09-22,day,unknown,NYA,park,petta001,0.0,karph701,pitches,unknown,romos001,NYC21,sunny,1:54PM,68,0 days 02:52:00.000000000,herna901,demud901,nauep901,eddid901,,,true,SFN,tocf,16,lopej002
NYA201309240,43407,2013-09-24,night,unknown,NYA,park,kuroh001,0.0,sprej701,pitches,unknown,odorj001,NYC21,sunny,7:08PM,69,0 days 03:33:00.000000000,wintm901,diazl901,wegnm901,timmt901,,,true,TBA,tocf,9,moorm003
NYA201309250,37260,2013-09-25,night,unknown,NYA,park,hughp001,0.0,sprej701,pitches,unknown,,NYC21,cloudy,7:10PM,70,0 days 03:22:00.000000000,diazl901,wegnm901,timmt901,wintm901,,,true,TBA,ltor,7,pricd001
NYA201309260,48675,2013-09-26,night,unknown,NYA,park,novai001,0.0,sprej701,pitches,unknown,,NYC21,cloudy,7:08PM,66,0 days 03:03:00.000000000,wegnm901,timmt901,wintm901,diazl901,,,true,TBA,rtol,6,cobba001
NYN201304010,41053,2013-04-01,day,unknown,NYN,park,volqe001,0.0,karph701,pitches,unknown,,NYC20,unknown,1:13PM,61,0 days 03:01:00.000000000,mealj901,hudsm901,bakej902,mcclt901,,,false,SDN,tocf,18,niesj001
NYN201304030,22239,2013-04-03,night,unknown,NYN,park,richc002,0.0,karph701,pitches,unknown,,NYC20,sunny,7:12PM,44,0 days 02:36:00.000000000,hudsm901,bakej902,mcclt901,mealj901,,,false,SDN,torf,21,harvm001
NYN201304040,21519,2013-04-04,day,unknown,NYN,park,gee-d001,0.0,karph701,pitches,unknown,streh001,NYC20,unknown,1:11PM,47,0 days 03:17:00.000000000,bakej902,mcclt901,mealj901,hudsm901,,,false,SDN,tolf,9,stule002
NYN201304050,24935,2013-04-05,night,unknown,NYN,park,hefnj001,0.0,sprej701,pitches,unknown,,NYC20,sunny,7:10PM,57,0 days 03:31:00.000000000,joycj901,wolfj901,hicke901,blasc901,,,false,MIA,ltor,17,sanaa001
NYN201304060,28474,2013-04-06,day,unknown,NYN,park,webbr001,0.0,sprej701,pitches,unknown,,NYC20,sunny,1:10PM,46,0 days 02:59:00.000000000,wolfj901,hicke901,blasc901,joycj901,,,false,MIA,ltor,10,lyonb003
NYN201304070,29780,2013-04-07,day,unknown,NYN,park,cishs001,0.0,sprej701,pitches,unknown,,NYC20,cloudy,1:11PM,53,0 days 03:38:00.000000000,hicke901,blasc901,joycj901,wolfj901,,,false,MIA,tolf,20,rices001
NYN201304190,26675,2013-04-19,night,unknown,NYN,park,stras001,0.0,sprej701,pitches,unknown,,NYC20,overcast,7:10PM,59,0 days 02:44:00.000000000,davig901,carlm901,muchm901,knigb901,,,false,WAS,tolf,20,harvm001
NYN201304200,24325,2013-04-20,day,unknown,NYN,park,edgij001,0.0,sprej701,pitches,unknown,sorir001,NYC20,unknown,3:08PM,54,0 days 03:20:00.000000000,carlm901,muchm901,knigb901,davig901,,,false,WAS,rtol,17,clipt001
NYN201304210,26225,2013-04-21,day,unknown,NYN,park,zimmj003,0.0,sprej701,pitches,unknown,parnb001,NYC20,sunny,1:11PM,49,0 days 02:53:00.000000000,muchm901,knigb901,davig901,carlm901,,,false,WAS,fromlf,5,gee-d001
NYN201304230,21135,2013-04-23,night,unknown,NYN,park,lyonb003,0.0,karph701,pitches,unknown,,NYC20,unknown,7:10PM,52,0 days 03:36:00.000000000,wegnm901,randt901,timmt901,wintm901,,,false,LAN,fromlf,10,belir001
NYN201304240,24130,2013-04-24,night,unknown,NYN,park,wallj002,0.0,karph701,pitches,unknown,,NYC20,unknown,7:10PM,53,0 days 03:37:00.000000000,randt901,timmt901,wintm901,wegnm901,,,false,LAN,tolf,19,parnb001
NYN201304250,24851,2013-04-25,day,unknown,NYN,park,rices001,0.0,karph701,pitches,unknown,leagb001,NYC20,sunny,1:08PM,59,0 days 02:59:00.000000000,timmt901,wintm901,wegnm901,randt901,,,false,LAN,ltor,13,jansk001
NYN201304260,21582,2013-04-26,night,unknown,NYN,park,gee-d001,0.0,freed701,pitches,unknown,,NYC20,cloudy,7:10PM,63,0 days 02:35:00.000000000,johna901,culbf901,welkb901,onorb901,,,false,PHI,rtol,7,kendk001
NYN201304270,29248,2013-04-27,day,unknown,NYN,park,marcs001,0.0,karph701,pitches,unknown,,NYC20,sunny,1:07PM,65,0 days 03:03:00.000000000,welkb901,rackd901,johna901,culbf901,,,false,PHI,fromlf,8,pettj001
NYN201304280,28990,2013-04-28,day,unknown,NYN,park,niesj001,0.0,freed701,pitches,unknown,,NYC20,cloudy,1:10PM,66,0 days 02:55:00.000000000,rackd901,johna901,culbf901,welkb901,,,false,PHI,rtol,10,hamec001
NYN201305070,23394,2013-05-07,night,unknown,NYN,park,jonen001,0.0,karph701,pitches,unknown,,NYC20,unknown,7:14PM,70,0 days 02:30:00.000000000,carlm901,davig901,knigb901,iassd901,,,false,CHA,rtol,9,parnb001
NYN201305080,21470,2013-05-08,night,unknown,NYN,park,hefnj001,0.0,karph701,pitches,unknown,,NYC20,unknown,7:11PM,62,0 days 03:09:00.000000000,davig901,knigb901,iassd901,carlm901,,,false,CHA,rtol,10,peavj001
NYN201305090,20147,2013-05-09,night,unknown,NYN,park,grilj001,0.0,sprej701,pitches,unknown,,NYC20,unknown,7:11PM,64,0 days 03:06:00.000000000,holbs901,westj901,fleta901,drakr901,,,false,PIT,tolf,3,parnb001
NYN201305100,25153,2013-05-10,night,unknown,NYN,park,marcs001,0.0,sprej701,pitches,unknown,grilj001,NYC20,overcast,7:12PM,68,0 days 03:07:00.000000000,westj901,fleta901,drakr901,holbs901,,,false,PIT,tolf,14,rodrw002
NYN201305110,31160,2013-05-11,day,unknown,NYN,park,niesj001,0.0,sprej701,pitches,unknown,,NYC20,unknown,1:13PM,66,0 days 03:03:00.000000000,fleta901,drakr901,holbs901,westj901,,,false,PIT,tolf,16,lirif001
NYN201305120,28404,2013-05-12,day,unknown,NYN,park,rices001,0.0,sprej701,pitches,unknown,grilj001,NYC20,sunny,1:13PM,70,0 days 03:19:00.000000000,drakr901,holbs901,westj901,fleta901,,,false,PIT,torf,20,wilsj004
NYN201305200,23038,2013-05-20,night,unknown,NYN,park,marcs001,0.0,karph701,pitches,unknown,chapa001,NYC20,unknown,7:13PM,75,0 days 03:22:00.000000000,kulpr901,guccc901,cuzzp901,hallt901,,,false,CIN,tolf,12,cuetj001
NYN201305210,23183,2013-05-21,night,unknown,NYN,park,niesj001,0.0,karph701,pitches,unknown,,NYC20,cloudy,7:11PM,81,0 days 02:42:00.000000000,guccc901,cuzzp901,hallt901,kulpr901,,,false,CIN,tolf,13,leakm001
NYN201305220,30415,2013-05-22,day,unknown,NYN,park,parnb001,0.0,karph701,pitches,unknown,chapa001,NYC20,unknown,1:11PM,71,0 days 03:09:00.000000000,cuzzp901,hallt901,kulpr901,guccc901,,,false,CIN,fromrf,9,simoa001
NYN201305240,32325,2013-05-24,night,unknown,NYN,park,lyonb003,0.0,freed701,pitches,unknown,kimbc001,NYC20,unknown,7:26PM,50,0 days 03:52:00.000000000,scotd901,millb901,buckc901,ticht901,,,false,ATL,ltor,18,varva001
NYN201305250,27622,2013-05-25,night,unknown,NYN,park,gee-d001,0.0,freed701,pitches,unknown,,NYC20,unknown,7:28PM,53,0 days 03:07:00.000000000,millb901,buckc901,ticht901,scotd901,,,false,ATL,ltor,25,minom001
NYN201305260,27296,2013-05-26,night,unknown,NYN,park,gearc001,0.0,freed701,pitches,unknown,parnb001,NYC20,cloudy,8:07PM,64,0 days 02:47:00.000000000,buckc901,ticht901,scotd901,millb901,,,false,ATL,fromlf,17,hawkl001
NYN201305270,32911,2013-05-27,night,unknown,NYN,park,robed002,0.0,karph701,pitches,unknown,parnb001,NYC20,cloudy,7:11PM,74,0 days 02:44:00.000000000,onorb901,welkb901,johna901,culbf901,,,false,NYA,torf,12,lyonb003
NYN201305280,31877,2013-05-28,night,unknown,NYN,park,rivem002,0.0,karph701,pitches,unknown,,NYC20,unknown,8:41PM,60,0 days 02:54:00.000000000,welkb901,johna901,culbf901,onorb901,,,false,NYA,rtol,6,rices001
NYN201306080,20338,2013-06-08,day,unknown,NYN,park,marcs001,0.0,altmb701,pitches,unknown,cishs001,NYC20,unknown,1:12PM,77,0 days 06:25:00.000000000,belld901,dimum901,barrt901,marqa901,,,false,MIA,torf,9,slowk001
NYN201306090,21747,2013-06-09,day,unknown,NYN,park,parnb001,0.0,sprej701,pitches,unknown,,NYC20,cloudy,1:11PM,80,0 days 03:35:00.000000000,dimum901,barrt901,marqa901,belld901,,,false,MIA,torf,12,qualc001
NYN201306110,21581,2013-06-11,night,unknown,NYN,park,hefnj001,0.0,sprej701,pitches,unknown,,NYC20,unknown,7:10PM,80,0 days 02:53:00.000000000,gibsg901,conrc901,wendh902,porta901,,,false,SLN,torf,22,wachm001
