ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
dilld101,"Dillard","Don",04/24/1959,,,
dillg001,"Dillard","Gordon",08/12/1988,,,
dillp104,"Dillard","Pat",04/21/1900,,,
dills101,"Dillard","Steve",09/28/1975,,,
dillt001,"Dillard","Tim",05/23/2008,,,
dillp101,"Dillhoefer","Pickles",04/16/1917,,,
dillh101,"Dillinger","Harley",08/16/1914,,,
dillb102,"Dillinger","Bob",04/16/1946,,,
dillb101,"Dillman","Bill",04/14/1967,,,
dillp103,"Dillon","Pop",09/08/1899,,,
dillj101,"Dillon","John",05/08/1875,,,
dillj001,"Dillon","Joe",05/18/2005,,03/29/2018,
dillp102,"Dillon","Packy",05/04/1875,,,
dills102,"Dillon","Steve",09/05/1963,,,
dilom001,"Dilone","Miguel",09/02/1974,,,
dimad101,"DiMaggio","Dom",04/16/1940,,,
dimaj101,"DiMaggio","Joe",05/03/1936,,04/10/1968,
dimav101,"DiMaggio","Vince",04/19/1937,,,
dimif001,"DiMichele","Frank",04/08/1988,,,
dimmm101,"Dimmel","Mike",09/02/1977,,,
dinal001,"DiNardo","Lenny",04/23/2004,,,
dinek101,"Dineen","Kerry",06/14/1975,,,
dingv101,"Dinges","Vance",04/17/1945,,,
dingc001,"Dingman","Craig",06/30/2000,,,
dinkb001,"Dinkelman","Brian",06/04/2011,,,
dinnb101,"Dinneen","Bill",04/22/1898,,,09/15/1907
diorm101,"Diorio","Ron",08/09/1973,,,
dipib101,"DiPietro","Bob",09/23/1951,,,
dipif001,"DiPino","Frank",09/14/1981,,,
dipoj001,"DiPoto","Jerry",05/11/1993,,,
dirka001,"Dirks","Andy",05/16/2011,,,
disag001,"Disarcina","Gary",09/23/1989,,03/31/2014,
discg101,"Disch","George",08/08/1905,,,
dishg001,"Dishman","Glenn",06/22/1995,,,
dista101,"Distaso","Alec",04/20/1969,,,
distb001,"Distefano","Benny",05/18/1984,,,
distd101,"Distel","Dutch",06/21/1918,,,
ditma101,"Ditmar","Art",04/19/1954,,,
dittj101,"Dittmer","Jack",06/17/1952,,,
devij101,"Diven","Frank",05/09/1883,,,
divim101,"Divis","Moxie",08/04/1916,,,
dixob001,"Dixon","Brandon",05/22/2018,,,
dixos101,"Dixon","Sonny",04/20/1953,,,
dixok001,"Dixon","Ken",09/22/1984,,,
dixol101,"Dixon","Leo",04/14/1925,,,
dixos001,"Dixon","Steve",09/07/1993,,,
dixot101,"Dixon","Tom",07/30/1977,,,
dlugb001,"Dlugach","Brent",09/13/2009,,,
doakb101,"Doak","Bill",09/01/1912,,,
doanw101,"Doan","Walt",09/20/1909,,,
dobbj102,"Dobb","John",08/13/1924,,,
dobbd101,"Dobbek","Dan",09/09/1959,,,
dobbg001,"Dobbs","Greg",09/08/2004,,,
dobbj101,"Dobbs","John",04/20/1901,,,
dober101,"Dobens","Ray",07/07/1929,,,
dobej101,"Dobernic","Jess",07/02/1939,,,
dobsc101,"Dobson","Chuck",04/19/1966,,,
dobsj101,"Dobson","Joe",04/26/1939,,05/11/1954,
dobsp101,"Dobson","Pat",05/31/1967,,04/09/1982,
dobyl101,"Doby","Larry",07/05/1947,7/1/1978,04/06/1971,
dockg101,"Dockins","George",05/05/1945,,,
doddo101,"Dodd","Ona",07/26/1912,,,
doddr001,"Dodd","Robert",05/28/1998,,,
doddt001,"Dodd","Tom",07/25/1986,,,
dodgj101,"Dodge","John",08/29/1912,,,
dodgs101,"Dodge","Sam",09/24/1921,,,
dodsp001,"Dodson","Pat",09/05/1986,,,
doe-f101,"Doe","Fred",08/23/1890,,,
doerb101,"Doerr","Bobby",04/20/1937,,04/12/1967,
dohee101,"Doheny","Ed",09/16/1895,,,
dohej001,"Doherty","John",04/08/1992,,,
dohej101,"Doherty","John",06/01/1974,,,
dohms001,"Dohmann","Scott",05/15/2004,,,
dolac102,"Dolan","Cozy",08/15/1909,,04/12/1922,
dolaj102,"Dolan","John",09/05/1890,,,
dolaj101,"Dolan","Joe",08/11/1896,,,
dolab101,"Dolan","Biddy",04/16/1914,,,
dolac101,"Dolan","Cozy",04/26/1895,,,
dolat101,"Dolan","Tom",09/30/1879,,,04/30/1890
dolel101,"Dole","Lester",05/27/1875,,,
dolir001,"Dolis","Rafael",09/26/2011,,,
doljf101,"Doljack","Frank",09/04/1930,,,
dolla101,"Doll","Art",09/21/1935,,,
dolsf001,"Dolsi","Freddy",05/06/2008,,,
domic001,"Dominguez","Chris",09/03/2014,,,
domij002,"Dominguez","Jose",06/30/2013,,,
domij001,"Dominguez","Juan",08/12/2003,,,
domim001,"Dominguez","Matt",09/06/2011,,,
domis001,"Dominguez","Seranthony",05/07/2018,,,
domia001,"Dominique","Andy",05/25/2004,,,
donas101,"Donahue","She",04/29/1904,,,
donar101,"Donahue","Red",05/06/1893,,,05/23/1897
donaj104,"Donahue","Jim",04/19/1886,,,06/17/1888
donaj103,"Donahue","Jiggs",09/10/1900,,,
donaj102,"Donahue","John",09/25/1923,,,
donad101,"Donahue","Deacon",09/16/1943,,,
donap101,"Donahue","Pat",05/29/1908,,,
donat101,"Donahue","Tim",07/28/1891,,,08/22/1895
donaj002,"Donald","Jason",05/18/2010,,,
donaa101,"Donald","Atley",04/21/1938,,,
donae101,"Donalds","Ed",09/01/1912,,,
donaj101,"Donaldson","John",08/26/1966,,,
donaj001,"Donaldson","Josh",04/30/2010,,,
dondl101,"Dondero","Len",04/21/1929,,,
donlm101,"Donlin","Mike",07/19/1899,,,09/15/1900
donnb001,"Donnelly","Brendan",04/09/2002,,,
donne102,"Donnelly","Ed",09/19/1911,,,
donne101,"Donnelly","Ed",08/01/1959,,,
donnf101,"Donnelly","Frank",08/15/1893,,,
donnj101,"Donnelly","Jim",08/11/1884,,,09/07/1896
donnj103,"Donnelly","Jim",07/11/1884,,,
donnj102,"Donnelly","John",04/14/1873,,,
donnp101,"Donnelly","Pete",05/13/1871,,,
donnb101,"Donnelly","Blix",05/06/1944,,,
donnc001,"Donnels","Chris",05/07/1991,,,
donoj102,"Donoghue","Alexander",08/24/1891,,,
donoj103,"Donohue","Jim",04/11/1961,,,
donop102,"Donohue","Pete",07/01/1921,,,
donot101,"Donohue","Tom",04/06/1979,,,
donol101,"Donoso","Lino",06/18/1955,,,
donof101,"Donovan","Fred",06/23/1895,,,
donoj101,"Donovan","Jerry",04/12/1906,,,
donom101,"Donovan","Mike",05/29/1904,,,
donop101,"Donovan","Patsy",04/19/1890,04/22/1897,,
donod101,"Donovan","Dick",04/24/1950,,,
donot102,"Donovan","Tom",09/10/1901,,,
donob102,"Donovan","Bill",04/19/1942,,,
donob101,"Donovan","Bill",04/22/1898,4/14/1915,04/18/1918,08/02/1902
dooir101,"Dooin","Red",04/18/1902,4/14/1910,,07/26/1904
doolm101,"Doolin","Mickey",04/14/1905,,04/13/1926,
dools001,"Doolittle","Sean",06/05/2012,,,
doomh101,"Dooms","Harry",08/07/1892,,,
dopsj001,"Dopson","John",09/04/1985,,,
doraj101,"Doran","John",04/11/1891,,,
dorat101,"Doran","Tom",04/19/1904,,,
dorab001,"Doran","Bill",09/06/1982,,04/02/2001,
dorab101,"Doran","Bill",06/23/1922,,,
dorgj101,"Dorgan","Jerry",07/08/1880,,,
dorgm101,"Dorgan","Mike",05/08/1877,05/01/1879,,
dorif101,"Dorish","Fritz",04/15/1947,,04/09/1963,
dormr101,"Dorman","Red",08/21/1928,,,
dormc101,"Dorman","Charlie",05/14/1923,,,
dornd001,"Dorn","Danny",04/21/2015,,,
dorng101,"Dorner","Gus",09/17/1902,,,
dorrb101,"Dorr","Bert",08/24/1882,,,
dorsb001,"Dorsett","Brian",09/08/1987,,,
dorsc101,"Dorsett","Cal",08/19/1940,,,
dorsj001,"Dorsey","Jim",09/02/1980,,,
dorsj101,"Dorsey","Jerry",07/09/1884,,,
dortm001,"Dorta","Melvin",07/21/2006,,,
doscj101,"Doscher","Jack",07/02/1903,,,
dosch101,"Doscher","Herm",09/05/1872,,,09/10/1879
dostd001,"Doster","David",06/16/1996,,,
doteo001,"Dotel","Octavio",06/26/1999,,,
dotsr001,"Dotson","Richard",09/04/1979,,,
dottg101,"Dotter","Gary",09/10/1961,,,
dottd101,"Dotterer","Dutch",09/25/1957,,,
dotyb101,"Doty","Babe",08/18/1890,,,
doubf001,"Doubront","Felix",06/18/2010,,,
dougc101,"Dougherty","Charlie",04/17/1884,,,
dougj001,"Dougherty","Jim",04/27/1995,,,
dougp102,"Dougherty","Patsy",04/19/1902,,,
dougt101,"Dougherty","Tom",04/24/1904,,,
dougw101,"Douglas","Whammy",07/29/1957,,,
dougj101,"Douglas","John",04/21/1945,,,
dougl101,"Douglas","Larry",06/17/1915,,,
dougp101,"Douglas","Phil",08/30/1912,,,
douga101,"Douglass","Astyanax",07/30/1921,,,
dougs001,"Douglass","Sean",07/18/2001,,,
dougk101,"Douglass","Klondike",04/23/1896,,,06/10/1903
doumr001,"Doumit","Ryan",06/05/2005,,,
doutt101,"Douthit","Taylor",09/14/1923,,,
doved001,"Dove","Dennis",04/30/2007,,,
dow-c101,"Dow","Clarence",09/22/1884,,,09/04/1891
dowdk101,"Dowd","Skip",07/05/1910,,,
dowdj101,"Dowd","John",07/03/1912,,,
dowds101,"Dowd","Snooks",04/27/1919,,,
dowdt101,"Dowd","Tommy",04/08/1891,07/09/1896,,
dowek001,"Dowell","Ken",06/24/1987,,,
dowij101,"Dowie","Joe",07/10/1889,,,
dowld101,"Dowling","Dave",10/03/1964,,,
dowlp101,"Dowling","Pete",07/17/1897,,,
downr102,"Downey","Red",09/14/1909,,,
downt101,"Downey","Tom",05/07/1909,,,
downa101,"Downing","Al",07/19/1961,,,
downb001,"Downing","Brian",05/31/1973,,,
downd001,"Downs","Darin",07/03/2012,,,
downd101,"Downs","Dave",09/02/1972,,,
downr101,"Downs","Red",05/02/1907,,,
downk001,"Downs","Kelly",07/29/1986,,,
downm001,"Downs","Matt",06/16/2009,,,
downs001,"Downs","Scott",04/09/2000,,,
dowst101,"Dowse","Tom",04/21/1890,,,06/18/1890
doylb101,"Doyle","Brian",04/30/1978,,,
doylc101,"Doyle","Conny",06/23/1883,,,
doyld101,"Doyle","Danny",09/14/1943,,,
doylj102,"Doyle","Jacob",04/20/1872,,,
doylj107,"Doyle","Jim",05/04/1910,,,
doylj101,"Doyle","Jeff",09/13/1983,,,
doylj105,"Doyle","Jess",04/14/1925,,,
doylj104,"Doyle","John",07/26/1882,,,
doylj103,"Doyle","Jack",08/27/1889,06/05/1895,,04/12/1911
doylj106,"Doyle","Slow Joe",08/25/1906,,,
doyll101,"Doyle","Larry",07/22/1907,,,
doylp101,"Doyle","Paul",05/28/1969,,,
doyld102,"Doyle","Denny",04/07/1970,,,
doylc102,"Doyle","Carl",08/05/1935,,,
doync001,"Doyne","Cory",06/16/2007,,,
dozih001,"Dozier","Hunter",09/12/2016,,,
dozib001,"Dozier","Brian",05/07/2012,,,
dozit001,"Dozier","Tom",05/17/1986,,,
dozid001,"Dozier","D.J.",05/06/1992,,,
dozib101,"Dozier","Buzz",09/12/1947,,,
drabd001,"Drabek","Doug",05/30/1986,,,
drabk001,"Drabek","Kyle",09/15/2010,,,
drabm101,"Drabowsky","Moe",08/07/1956,,04/07/1986,
dragd101,"Drago","Dick",04/11/1969,,,
drahb001,"Drahman","Brian",04/16/1991,,,
drakd101,"Drake","Delos",04/30/1911,,,
drakl102,"Drake","Larry",07/20/1945,,,
drakl101,"Drake","Logan",09/21/1922,,,
draku101,"Drake","Lyman",06/29/1884,,,
drako001,"Drake","Oliver",05/23/2015,,,
draks102,"Drake","Sammy",04/17/1960,,,
draks101,"Drake","Solly",04/17/1956,,,
drakt101,"Drake","Tom",04/24/1939,,,
drank001,"Dransfeldt","Kelly",05/01/1999,,,
drapm001,"Draper","Mike",04/10/1993,,,
drauj101,"Drauby","Jake",10/03/1892,,,
dravd001,"Dravecky","Dave",06/15/1982,,,
dreet001,"Drees","Tom",09/03/1991,,,
dreeb101,"Dreesen","Bill",05/01/1931,,,
dreid001,"Dreifort","Darren",04/07/1994,,,
dreic101,"Dreisewerd","Clem",08/29/1944,,,
dresb102,"Drescher","Bill",04/19/1944,,,
dresr001,"Drese","Ryan",07/29/2001,,,
dresc101,"Dressen","Chuck",04/17/1925,7/29/1934,04/18/1939,
dresl101,"Dressen","Lee",04/19/1914,,,
dresk001,"Dressendorfer","Kirk",04/13/1991,,,
dresb101,"Dresser","Bob",08/13/1902,,,
dresr101,"Dressler","Rob",09/07/1975,,,
drewc001,"Drew","Cameron",09/09/1988,,,
drewd101,"Drew","Dave",05/14/1884,,,
drewj001,"Drew","J.D.",09/08/1998,,,
drews001,"Drew","Stephen",07/15/2006,,,
drewt001,"Drew","Tim",05/24/2000,,,
drewf101,"Drews","Frank",08/13/1944,,,
drewk101,"Drews","Karl",09/08/1946,,,
dreys001,"Dreyer","Steve",08/08/1993,,,
dried001,"Driessen","Dan",06/09/1973,,,
drill101,"Drill","Lew",04/23/1902,,,07/06/1903
drisd102,"Driscoll","Dennis",07/25/1885,,,
drisj101,"Driscoll","Jim",06/17/1970,,,
drisd101,"Driscoll","Denny",07/01/1880,,,
drisp101,"Driscoll","Paddy",06/12/1917,,,
drism102,"Driscoll","Michael",07/06/1916,,,
drist001,"Driskill","Travis",04/26/2002,,,
drism101,"Drissel","Mike",09/05/1885,,,
droht101,"Drohan","Tom",05/01/1913,,,
dropw101,"Dropo","Walt",04/19/1949,,,
drotd101,"Drott","Dick",04/16/1957,,,
drucl101,"Drucke","Louis",09/25/1909,,,
druhc101,"Druhot","Carl",04/18/1906,,,
drumt001,"Drummond","Tim",09/12/1987,,,
drumk101,"Drumright","Keith",09/01/1978,,,
drurb001,"Drury","Brandon",09/01/2015,,,
drysd101,"Drysdale","Don",04/17/1956,,,
dubim101,"Dubiel","Monk",04/19/1944,,,
dubob001,"Dubois","Brian",08/17/1989,,,
duboj001,"Dubois","Jason",05/19/2004,,,
duboe001,"DuBose","Eric",09/19/2002,,,
dubuj101,"Dubuc","Jean",06/25/1908,,04/15/1930,
duceb001,"Ducey","Rob",05/01/1987,,,
duchj001,"Duchscherer","Justin",07/25/2001,,,
duckb001,"Duckworth","Brandon",08/07/2001,,,
duckj101,"Duckworth","Jim",04/13/1963,,,
dudal001,"Duda","Lucas",09/01/2010,,,
dudlc101,"Dudley","Clise",04/18/1929,,,
dudrj101,"Dudra","John",09/07/1941,,,
duenb001,"Duensing","Brian",04/10/2009,,,
duesh101,"Dues","Hal",09/09/1977,,,
duffl101,"Duff","Cecil",09/05/1922,,,
duffm001,"Duff","Matt",07/30/2002,,,
duffp101,"Duff","Pat",04/16/1906,,,
duffj102,"Duffalo","Jim",04/12/1961,,,
duffc101,"Duffee","Charlie",04/17/1889,,,
dufft001,"Duffey","Tyler",08/05/2015,,,
duffj101,"Duffie","John",09/18/1967,,,
duffb101,"Duffy","Bernie",09/20/1913,,,
duffc001,"Duffy","Chris",04/07/2005,,,
duffd001,"Duffy","Danny",05/18/2011,,,
duffe101,"Duffy","Ed",05/08/1871,,,
dufff101,"Duffy","Frank",09/04/1970,,,
duffh101,"Duffy","Hugh",06/23/1888,4/25/1901,04/14/1931,
duffm003,"Duffy","Matt",09/16/2015,,,
duffm002,"Duffy","Matt",08/01/2014,,,
dugad101,"Dugan","Dan",09/05/1928,,,
dugae101,"Dugan","Ed",08/05/1884,,,08/01/1887
dugaj101,"Dugan","Joe",07/05/1917,,,
dugab101,"Dugan","Bill",08/05/1884,,,
dugag101,"Dugas","Gus",09/17/1930,,,
dugdd101,"Dugdale","Dan",05/20/1886,,,
dugeo101,"Dugey","Oscar",09/13/1913,,04/13/1921,
duggj101,"Duggan","Jim",06/29/1911,,,
duggs001,"Duggar","Steven",07/08/2018,,,
duggb101,"Duggleby","Bill",04/21/1898,,,10/03/1905
dukem101,"Duke","Martin",08/24/1891,,,10/13/1890
dukez001,"Duke","Zach",07/02/2005,,,
dukee001,"Dukes","Elijah",04/02/2007,,,
dukej101,"Dukes","Jan",09/06/1969,,,
duket101,"Dukes","Tom",08/15/1967,,,
dulib101,"Duliba","Bob",08/11/1959,,,
dullr001,"Dull","Ryan",09/01/2015,,,
dumap001,"Dumatrait","Phil",08/02/2007,,,
dumog101,"Dumont","George",09/14/1915,,,
dumod101,"Dumoulin","Dan",09/05/1977,,,
dumon101,"Dumovich","Nick",04/20/1923,,,
dunbm001,"Dunbar","Matt",04/25/1995,,,
dunbt001,"Dunbar","Tom",09/07/1983,,,
duncc002,"Duncan","Chris",09/10/2005,,,
duncc001,"Duncan","Courtney",04/02/2001,,,
duncd101,"Duncan","Dave",05/06/1964,,04/08/1978,
duncs001,"Duncan","Shelley",07/20/2007,,,
duncj101,"Duncan","Jim",07/18/1899,,,
duncj001,"Duncan","Jeff",05/20/2003,,,
duncp101,"Duncan","Pat",07/16/1915,,,
duncm001,"Duncan","Mariano",04/09/1985,,04/03/2006,
dunct101,"Duncan","Taylor",09/15/1977,,,
duncv101,"Duncan","Vern",09/11/1913,,,
dundg101,"Dundon","Gus",04/14/1904,,,
dunde101,"Dundon","Ed",06/02/1883,,,
dunej101,"Dunegan","Jim",05/28/1970,,,
dungs101,"Dungan","Sam",04/12/1892,,,
dunhw101,"Dunham","Wiley",05/24/1902,,,
dunhl101,"Dunham","Lee",04/17/1926,,,
dunkd101,"Dunkle","Davey",08/28/1897,,,
dunlf101,"Dunlap","Fred",05/01/1880,05/06/1882,,09/11/1879
dunlg102,"Dunlap","Grant",04/21/1953,,,
dunlb101,"Dunlap","Bill",09/02/1929,,,
dunlj101,"Dunleavy","Jack",05/30/1903,,,
dunlg101,"Dunlop","George",09/09/1913,,,
dunna001,"Dunn","Adam",07/20/2001,,,
dunnj103,"Dunn","Jim",08/26/1952,,,
dunnj102,"Dunn","Jack",05/06/1897,,,
dunnj101,"Dunn","Joe",09/12/1908,,,
dunnm002,"Dunn","Michael",09/04/2009,,,
dunnr101,"Dunn","Ron",09/03/1974,,,
dunns002,"Dunn","Scott",09/11/2004,,,
dunns102,"Dunn","Steve",09/27/1884,,,
dunns001,"Dunn","Steve",05/03/1994,,,
dunnt001,"Dunn","Todd",09/08/1996,,,
dunnm001,"Dunne","Mike",06/05/1987,,,
dunna101,"Dunning","Andy",05/23/1889,,,
dunnj001,"Dunning","Jake",06/16/2013,,,
dunns101,"Dunning","Steve",06/14/1970,,,
dunss001,"Dunston","Shawon",04/09/1985,,,
dunwt001,"Dunwoody","Todd",05/10/1997,,,
dupef101,"Dupee","Frank",08/24/1901,,,
duprm101,"Dupree","Mike",04/13/1976,,,
durad101,"Duran","Dan",04/17/1981,,,
durag001,"Duran","German",04/17/2008,,,
durar001,"Duran","Roberto",07/06/1997,,,
dural001,"Durango","Luis",09/15/2009,,,
duram001,"Durant","Mike",04/03/1996,,,
durae001,"Durazo","Erubiel",07/26/1999,,,
durbk101,"Durbin","Kid",04/24/1907,,,
durbc001,"Durbin","Chad",09/26/1999,,,
durbj001,"Durbin","J.D.",09/08/2004,,,
durer101,"Duren","Ryne",09/25/1954,,,
durhd101,"Durham","Don",07/16/1972,,,
durhe101,"Durham","Ed",04/19/1929,,,
durhj102,"Durham","James",09/15/1902,,,
durhj101,"Durham","Joe",09/10/1954,,,
durhl001,"Durham","Leon",05/27/1980,,04/02/2017,
durhb101,"Durham","Bull",09/15/1904,,,
durhr001,"Durham","Ray",04/26/1995,,,
durnb101,"Durnbaugh","Bobby",09/22/1957,,,
durng101,"Durning","George",09/12/1925,,,
durnr101,"Durning","Rich",04/16/1917,,,
duroj001,"Durocher","Jayson",06/11/2002,,,
durol101,"Durocher","Leo",10/02/1925,4/18/1939,04/11/1961,
durrr101,"Durrett","Red",09/14/1944,,,
durrt001,"Durrington","Trent",08/06/1999,,,
dursc101,"Durst","Cedric",05/30/1922,,,
duryj101,"Duryea","Jesse",04/20/1889,,,
dusae101,"Dusak","Erv",09/18/1941,,,
dusec101,"Duser","Carl",09/15/1956,,,
dustb101,"Dustal","Bob",04/09/1963,,,
duvaa001,"Duvall","Adam",06/26/2014,,,
duvam001,"Duvall","Mike",09/22/1998,,,
duzeb101,"Duzen","Bill",09/22/1890,,,
dwiga101,"Dwight","Al",06/19/1884,,,
dwyec001,"Dwyer","Chris",09/24/2013,,,
dwyej001,"Dwyer","Jim",06/10/1973,,,
dwyej102,"Dwyer","John",05/16/1882,,,
dwyef101,"Dwyer","Frank",09/20/1888,4/23/1902,,09/02/1889
dwyej101,"Dwyer","Joe",04/20/1937,,,
dybzj001,"Dybzinski","Jerry",04/11/1980,,,
dyckj101,"Dyck","Jim",09/27/1951,,,
dye-j001,"Dye","Jermaine",05/17/1996,,,
dyerb101,"Dyer","Ben",05/23/1914,,,
dyerd101,"Dyer","Duffy",09/21/1968,,04/06/1983,
dyere101,"Dyer","Eddie",07/08/1922,4/16/1946,,
dyerm001,"Dyer","Mike",06/29/1989,,,
dygej101,"Dygert","Jimmy",09/08/1905,,,
dykej101,"Dykes","Jimmy",05/06/1918,5/9/1934,04/18/1949,
dykhr001,"Dykhoff","Radhames",06/07/1998,,,
dyksa001,"Dykstra","Allan",04/08/2015,,,
dyksl001,"Dykstra","Lenny",05/03/1985,,,
dylej101,"Dyler","John",07/22/1882,,,07/15/1883
dysoj001,"Dyson","Jarrod",09/07/2010,,,
dysos001,"Dyson","Sam",07/05/2012,,,
