ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
franu101,"Franklin",,09/27/1884,,,
frans001,"Frankoff","Seth",06/09/2017,,,
franh101,"Franks","Herman",04/27/1939,4/12/1965,04/19/1949,
frarc001,"Frare","Caleb",09/02/2018,,,
frasj001,"Frascatore","John",07/21/1994,,,
frasc101,"Fraser","Chick",04/16/1896,,04/14/1914,
frasw001,"Fraser","Willie",09/10/1986,,,
frasj002,"Frasor","Jason",04/16/2004,,,
fraza001,"Frazier","Adam",06/24/2016,,,
frazl001,"Frazier","Lou",04/08/1993,,03/31/2008,
frazc001,"Frazier","Clint",07/01/2017,,,
frazg001,"Frazier","George",05/25/1978,,,
frazj001,"Frazier","Jeff",07/30/2010,,,
frazj101,"Frazier","Joe",08/31/1947,4/9/1976,,
frazt001,"Frazier","Todd",05/23/2011,,,
frasv101,"Frazier","Vic",04/18/1931,,,
fredj101,"Frederick","Johnny",04/18/1929,,,
fredk001,"Frederick","Kevin",07/15/2002,,,
freds001,"Fredrickson","Scott",04/29/1993,,,
freee101,"Freed","Ed",09/11/1942,,,
freer101,"Freed","Roger",09/18/1970,,,
freeb103,"Freehan","Bill",09/26/1961,,,
freer001,"Freel","Ryan",04/04/2001,,,
freek001,"Freeland","Kyle",04/04/2017,,,
freeb101,"Freeman","Buck",04/13/1921,,,
freej105,"Freeman","Jerry",04/14/1908,,,
freef001,"Freeman","Freddie",09/01/2010,,,
freeh102,"Freeman","Harvey",07/10/1921,,,
freeh101,"Freeman","Hersh",09/10/1952,,,
freej104,"Freeman","Jimmy",09/01/1972,,,
freej101,"Freeman","John",06/17/1927,,,
freeb102,"Freeman","Buck",06/27/1891,,,09/01/1900
freej103,"Freeman","Julie",10/10/1888,,,
freej001,"Freeman","Justin",04/17/2013,,,
freel001,"Freeman","LaVel",04/07/1989,,,
freem101,"Freeman","Mark",04/18/1959,,,
freem001,"Freeman","Marvin",09/16/1986,,,
freem002,"Freeman","Mike",07/17/2016,,,
freec001,"Freeman","Choo",06/04/2004,,,
frees001,"Freeman","Sam",06/01/2012,,,
freed001,"Freese","David",04/06/2009,,,
freeg102,"Freese","Gene",04/13/1955,,,
freeg101,"Freese","George",04/29/1953,,,
freej102,"Freeze","Jake",07/01/1925,,,
fregj101,"Fregosi","Jim",09/14/1961,6/2/1978,,
freiv101,"Freiburger","Vern",09/06/1941,,,
freih101,"Freigau","Howard",09/13/1922,,,
frein001,"Freiman","Nate",04/03/2013,,,
freia001,"Freire","Alejandro",08/09/2005,,,
freid101,"Freisleben","Dave",04/26/1974,,,
freit101,"Freitas","Tony",05/31/1932,,,
freid001,"Freitas","David",08/30/2017,,,
frenc101,"French","Charlie",05/23/1909,,,
frenp101,"French","Pat",07/02/1917,,,
frenl101,"French","Larry",04/18/1929,,,
frenl001,"French","Lucas",05/15/2009,,,
frenr101,"French","Ray",09/17/1920,,,
frenj101,"French","Jim",09/12/1965,,,
frenw101,"French","Walt",09/15/1923,,,
frenb101,"French","Bill",04/14/1873,,,
frief101,"Freund","Lentz",08/02/1896,,,
freyb101,"Frey","Benny",09/18/1929,,,
freyl101,"Frey","Lonny",08/29/1933,,,
freys001,"Frey","Steve",05/10/1989,,,
friac001,"Frias","Carlos",08/04/2014,,,
friah001,"Frias","Hanley",06/21/1997,,,
friap101,"Frias","Pepe",04/06/1973,,,
fribb101,"Friberg","Bernie",08/20/1919,,,
fricm101,"Fricano","Marion",09/06/1952,,,
frids101,"Friday","Skipper",06/17/1923,,,
fridj101,"Fridley","Jim",04/15/1952,,,
friec101,"Fried","Cy",09/17/1920,,,
friem001,"Fried","Max",08/08/2017,,,
friec001,"Friedrich","Christian",05/09/2012,,,
frieb104,"Friedrichs","Bob",05/17/1932,,,
friep102,"Friel","Pat",07/13/1890,,,
frieb103,"Friel","Bill",05/03/1901,,,06/16/1920
fried101,"Friend","Danny",09/10/1895,,,
frieo101,"Friend","Owen",10/02/1949,,04/08/1969,
frieb102,"Friend","Bob",04/28/1951,,,
friee001,"Frieri","Ernesto",09/26/2009,,,
frieb101,"Frierson","Buck",09/09/1941,,,
friep101,"Fries","Pete",08/10/1883,,,
frilj101,"Frill","John",04/16/1910,,,
frinf101,"Frink","Fred",07/01/1934,,,
frisc101,"Frisbee","Charlie",06/22/1899,,,
frisf101,"Frisch","Frankie",06/17/1919,7/25/1933,04/19/1949,
frisd101,"Frisella","Danny",07/27/1967,,,
frise101,"Frisk","Emil",09/02/1899,,,
fritc101,"Fritz","Charlie",10/05/1907,,,
frith101,"Fritz","Harry",09/29/1913,,,
fritl101,"Fritz","Larry",05/30/1975,,,
froab101,"Froats","Bill",04/22/1955,,,
frobd001,"Frobel","Doug",09/05/1982,,,
frocs101,"Frock","Sam",09/21/1907,,,
froeb101,"Froehlich","Al",07/02/1909,,,
froht001,"Frohwirth","Todd",08/10/1987,,,
froma101,"Fromme","Art",09/14/1906,,,
frosd101,"Frost","Dave",09/11/1977,,,
frute001,"Fruto","Emiliano",05/14/2006,,,
fry-j001,"Fry","Jace",09/05/2017,,,
fry-j102,"Fry","Jerry",09/04/1978,,,
fry-j101,"Fry","Johnson",08/24/1923,,,
fry-p001,"Fry","Paul",06/29/2018,,,
fryec101,"Frye","Charlie",07/28/1940,,,
fryej001,"Frye","Jeff",07/09/1992,,,
fryee001,"Fryer","Eric",06/26/2011,,,
frymt001,"Fryman","Travis",07/07/1990,,,
frymw101,"Fryman","Woodie",04/15/1966,,,
fuchc101,"Fuchs","Charlie",04/17/1942,,,
fuenb001,"Fuentes","Brian",06/02/2001,,,
fuenm001,"Fuentes","Mike",09/02/1983,,,
fuenm101,"Fuentes","Miguel",09/01/1969,,,
fuenr001,"Fuentes","Reymond",08/26/2013,,,
fuent101,"Fuentes","Tito",08/18/1965,,,
fuhro102,"Fuhr","Oscar",04/19/1921,,,
fuhro101,"Fuhrman","Ollie",04/13/1922,,,
fujik001,"Fujikawa","Kyuji",04/01/2013,,,
fukuk001,"Fukudome","Kosuke",03/31/2008,,,
fukuk002,"Fukumori","Kazuo",03/31/2008,,,
fulcj001,"Fulchino","Jeff",06/22/2006,,,
fulds001,"Fuld","Sam",09/05/2007,,,
fulgj101,"Fulgham","John",06/19/1979,,,
fulgd101,"Fulghum","Dot",09/15/1921,,,
fulln101,"Fuller","Nig",07/01/1902,,,
fulle101,"Fuller","Ed",07/17/1886,,,
fullf101,"Fuller","Frank",04/14/1915,,,
fullh101,"Fuller","Harry",09/19/1891,,,
fullj102,"Fuller","Jim",09/10/1973,,,
fullj101,"Fuller","John",05/09/1974,,,
fullv101,"Fuller","Vern",09/05/1964,,,
fulls101,"Fuller","Shorty",07/19/1888,,,
fullc102,"Fullerton","Curt",04/14/1921,,,
fullc101,"Fullis","Chick",04/13/1928,,,
fullb001,"Fullmer","Brad",09/02/1997,,,
fulmc001,"Fulmer","Carson",07/17/2016,,,
fulmc102,"Fulmer","Chick",06/05/1871,,,08/27/1872
fulmc101,"Fulmer","Chris",08/04/1884,,,06/10/1887
fulmm001,"Fulmer","Michael",04/29/2016,,,
fulmw101,"Fulmer","Washington",07/19/1875,,,
fultb001,"Fulton","Bill",09/12/1987,,,
fultd101,"Fultz","Dave",07/01/1898,,,
fulta001,"Fultz","Aaron",04/05/2000,,,
fundm001,"Funderburk","Mark",09/04/1981,,,
funkl101,"Funk","Liz",04/26/1929,,,
funkf101,"Funk","Frank",09/03/1960,,04/09/1976,
funkt001,"Funk","Tom",07/24/1986,,,
furbc001,"Furbush","Charlie",05/23/2011,,,
furcr001,"Furcal","Rafael",04/04/2000,,,
furic101,"Furillo","Carl",04/16/1946,,,
furmj001,"Furmaniak","J.J.",09/13/2005,,,
fusse101,"Fusselback","Eddie",05/03/1882,,,
fussc001,"Fussell","Chris",09/15/1998,,,
fussf101,"Fussell","Fred",09/23/1922,,,
fussl101,"Fusselman","Les",04/16/1952,,,
fyhrm001,"Fyhrie","Mike",09/14/1996,,,
