ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
haywr001,"Hayward","Ray",09/20/1986,,,
haywb101,"Haywood","Bill",07/28/1968,,,
haywr102,"Hayworth","Red",04/21/1944,,,
haywr101,"Hayworth","Ray",06/27/1926,,04/17/1945,
hazej001,"Hazelbaker","Jeremy",04/03/2016,,,
hazld101,"Hazelton","Doc",04/17/1902,,,
hazed101,"Hazewood","Drungo",09/19/1980,,,
hazlb101,"Hazle","Bob",09/08/1955,,,
heade101,"Head","Ed",07/27/1940,,,
headj001,"Head","Jerad",08/28/2011,,,
headr101,"Head","Ralph",04/18/1923,,,
headc001,"Headley","Chase",06/15/2007,,,
healt101,"Healey","Tom",06/13/1878,,,
healf102,"Healy","Fran",09/03/1969,,,
healf101,"Healy","Francis",04/29/1930,,,
heale101,"Healy","Egyptian",09/11/1885,,,08/19/1887
healr001,"Healy","Ryon",07/15/2016,,,
healt102,"Healy","Thomas",07/13/1915,,,
heana001,"Heaney","Andrew",06/19/2014,,,
hearc101,"Heard","Charlie",07/14/1890,,,
hearj101,"Heard","Jay",04/24/1954,,,
hearb102,"Hearn","Bunny",09/17/1910,,,
heare001,"Hearn","Ed",05/17/1986,,,
hearb101,"Hearn","Bunny",04/13/1926,,,
hearj102,"Hearn","Jim",04/17/1947,,,
heare101,"Hearne","Ed",06/09/1910,,,
hearh101,"Hearne","Hughie",08/29/1901,,,
hearj001,"Hearron","Jeff",08/25/1985,,,
heatd001,"Heath","Deunte",09/01/2012,,,
heatj101,"Heath","Jeff",09/13/1936,,,
heatk101,"Heath","Kelly",04/20/1982,,,
heatm001,"Heath","Mike",06/03/1978,,,
heatm101,"Heath","Mickey",04/18/1931,,,
heats101,"Heath","Spencer",05/04/1920,,,
heatt101,"Heath","Tommy",04/23/1935,,,
heatb101,"Heath","Bill",10/03/1965,,,
heatj001,"Heathcock","Jeff",09/03/1983,,,
heatc101,"Heathcote","Cliff",06/04/1918,,,
heatm002,"Heathcott","Mike",08/28/1998,,,
heats001,"Heathcott","Slade",05/20/2015,,,
heatn001,"Heaton","Neal",09/03/1982,,,
heavd101,"Heaverlo","Dave",04/14/1975,,,
hebew101,"Hebert","Wally",05/01/1931,,,
hebnr001,"Hebner","Richie",09/23/1968,,04/03/1989,
hebsb001,"Hebson","Bryan",07/06/2003,,,
hecha001,"Hechavarria","Adeiny",08/04/2012,,,
hechm101,"Hechinger","Mike",09/27/1912,,,
heckg101,"Hecker","Guy",05/02/1882,04/19/1890,,06/29/1888
hedga001,"Hedges","Austin",05/04/2015,,,
hedgh101,"Hedgpeth","Harry",10/03/1913,,,
hedlm101,"Hedlund","Mike",05/08/1965,,,
heepd001,"Heep","Danny",08/31/1979,,,
heffb001,"Heffernan","Bert",05/13/1992,,,
heffd101,"Heffner","Don",04/17/1934,4/15/1966,04/15/1958,
heffb101,"Heffner","Bob",06/19/1963,,,
heflb001,"Heflin","Bronson",08/01/1996,,,
heflr101,"Heflin","Randy",06/09/1945,,,
hefnj001,"Hefner","Jeremy",04/23/2012,,,
hegaj101,"Hegan","Jim",09/09/1941,,04/19/1960,
hegam101,"Hegan","Mike",09/13/1964,,,
hegmb001,"Hegman","Bob",08/08/1985,,,
